scenario,protocol,evidence_grade,reference_ids,n_spines,event_pattern,neck_length_um,neck_radius_um,head_radius_um,rho_ohm_cm,R_neck_Mohm,R_in_d_Mohm,SMI,synaptic_g_scale,ampa_g_max_nS,nmda_fraction,dendritic_leak_scale,hcn_scale,kdr_scale,ka_scale,cluster_spine_count,Zin_50Hz_Mohm,Ztransfer_50Hz_Mohm,transfer_gain_50Hz,electrotonic_distance_50Hz,dynamic_SMI_abs_50Hz,active_frozen_Zin_50Hz_Mohm,active_frozen_Ztransfer_50Hz_Mohm,clinical_claim,exploratory_only,A_h_mV,A_d_mV,A_s_mV,Gamma_h_to_d,Gamma_h_to_s,local_voltage_isolation,latency_head_ms,half_width_head_ms,head_voltage_integral_mV_ms,soma_voltage_integral_mV_ms,max_synaptic_conductance_nS,driving_force_reduction_mV,max_voltage_mV,min_voltage_mV,threshold_crossed_minus20mV,soma_crossed_0mV,finite,min_gate,max_gate,sample_index,uncertainty_seed
hcn_reduction,isolated_single_spine,conflicting,Kole2007HCN1Loss;Nava2014HCN1;Bender2003HCN,1,synchronous,0.6775749555777781,0.1210186587409468,0.3888916068444449,100.0,14.72661055263709,309.92941634353065,0.04751601421503625,1.1940101642755394,1.671614229985755,0.47654889890717483,0.9704409247521142,0.3365947834538904,0.8466608015663148,0.8137693678443005,1,166.10474321647206,14.042589802944315,0.08454057079299443,2.4705237321157014,0.08865857932452288,165.86196403131876,14.02173723103459,none,True,16.135099596413315,14.846838922384975,1.424191937872743,0.9201578728206482,0.08826669642555711,0.0798421271793518,1.1999999999999997,4.2200000000000015,138.25512444433497,49.69774047992668,1.7009976865513396,16.135099596413315,-53.85135609094,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,4,20260803
hcn_reduction,isolated_single_spine,conflicting,Kole2007HCN1Loss;Nava2014HCN1;Bender2003HCN,1,synchronous,0.6137748742746344,0.12616991035020464,0.31511978636482896,100.0,12.272912682469313,309.9361421410801,0.03959819786645855,0.7921425579197154,1.1089995810876014,0.21535594311892825,0.8800776573469297,0.43754651006705436,1.2194001337149802,1.1003914299373327,1,166.1059485918928,14.04273636428805,0.08454083964680745,2.4705205519457194,0.07388605156232389,165.77265442590516,14.014109225554861,none,True,11.173734158568442,10.412810900977274,0.9474639401524237,0.9319007194199566,0.08479385017638644,0.06809928058004344,1.1800000000000006,3.9600000000000017,83.44244704772645,30.964023679004484,1.115734124680815,11.173734158568442,-58.81925723443691,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,5,20260803
hcn_reduction,isolated_single_spine,conflicting,Kole2007HCN1Loss;Nava2014HCN1;Bender2003HCN,1,synchronous,0.8126327069036562,0.11347013441366094,0.3037219554604044,100.0,20.09006243967858,309.94035945721873,0.0648191235077006,0.9965674261665716,1.3951943966332,0.44169534730910043,0.8234189020212698,0.46156883173037766,0.8570300739788089,0.9063974385538734,1,166.1067043851939,14.042828261106578,0.08454100822169044,2.470518557942399,0.12094672827347558,165.82789472948983,14.01888085813112,none,True,14.19126672895342,12.680113042111321,1.202594118561079,0.8935152361163785,0.08474184451113957,0.10648476388362149,1.1800000000000006,4.120000000000002,117.317956956443,41.69799386663635,1.415808441392835,14.19126672895342,-55.77253123969621,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,6,20260803
hcn_reduction,isolated_single_spine,conflicting,Kole2007HCN1Loss;Nava2014HCN1;Bender2003HCN,1,synchronous,0.8428083640997499,0.13641796696970107,0.35652931134034627,100.0,14.415702738738705,309.90655593578856,0.046516288418647016,1.1003594415569729,1.540503218179762,0.3244641935614897,1.277610914780848,0.49198733445817366,1.0029530040902157,1.0062593334034178,1,166.10064595160793,14.042091618399368,0.08453965689266746,2.470534542372341,0.08678896253623603,165.7891735151432,14.015339148471437,none,True,14.95689743602175,13.781440560671536,1.2934859946151789,0.9214103807037362,0.08648090288430978,0.07858961929626385,1.1800000000000006,4.1,119.48114807132106,43.680371840602064,1.5578383517006358,14.95689743602175,-55.011443205847314,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,7,20260803
potassium_loss_of_function,isolated_single_spine,moderate,Bernard2004DendriticChannelopathy;VillaCombi2016PotassiumChannels,1,synchronous,0.6402019990663651,0.13632088045109067,0.34689848654804273,100.0,10.965852209040666,309.94871284838825,0.035379570085211566,1.2320048839338278,1.7248068375073589,0.2226710394370547,0.7111979726842179,0.7551045149502917,0.7459649169222753,0.4369437716803297,1,166.10820136625142,14.043010279016649,0.08454134211021444,2.470514608523393,0.06601632019879679,165.79291684798918,14.015929871903023,none,True,16.106029026763093,15.129425626898854,1.4265003630061641,0.9393641102818433,0.08856934012944932,0.0606358897181567,1.1999999999999997,4.120000000000002,126.42126275244058,47.69255422491709,1.738944862897944,16.106029026763093,-53.787217592927924,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,0,20260904
potassium_loss_of_function,isolated_single_spine,moderate,Bernard2004DendriticChannelopathy;VillaCombi2016PotassiumChannels,1,synchronous,0.6092196883179011,0.11344948182872182,0.36670784063925654,100.0,15.066730642005979,309.9278829431176,0.04861366618237198,0.9358547389739472,1.310196634563526,0.31279167246305234,0.9910432738225154,0.99243303316482,0.7112635743566634,0.5743852270340556,1,166.10446839990027,14.042556388074432,0.08454050949590748,2.4705244571771554,0.09070635358064229,165.73030250440092,14.010418809758917,none,True,13.076142737096779,12.002426673479603,1.1329185268406095,0.917887401108657,0.08664011624976686,0.08211259889134304,1.1800000000000006,4.060000000000001,104.35681627374788,38.97823097290477,1.323152368125988,13.076142737096779,-56.770315744485664,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,1,20260904
potassium_loss_of_function,isolated_single_spine,moderate,Bernard2004DendriticChannelopathy;VillaCombi2016PotassiumChannels,1,synchronous,0.736087270731898,0.11754048799723617,0.3589803788638869,100.0,16.959164621370668,309.9388509978203,0.0547177759960462,0.8290570303192023,1.1606798424468832,0.3724646758240376,0.8436845373819257,1.2383894606193906,0.9668558889295117,0.3555958908132567,1,166.10643405309324,14.042795391452069,0.08454094792597568,2.470519271155283,0.10209818010992848,165.6442291707504,14.003095772299893,none,True,11.900957014987418,10.80941708905319,1.0228003550395437,0.9082813319500607,0.08594269803272835,0.09171866804993933,1.1800000000000006,4.040000000000002,96.04604875128787,35.81630580695332,1.1735711362769903,11.900957014987418,-57.90863490210555,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,2,20260904
potassium_loss_of_function,isolated_single_spine,moderate,Bernard2004DendriticChannelopathy;VillaCombi2016PotassiumChannels,1,synchronous,0.8012155979481441,0.12491279150864376,0.30889801436917047,100.0,16.34502897996731,309.90639882187617,0.052741824764198836,0.7828668039892337,1.096013525584927,0.4349989834278862,1.2797221944875266,0.8519954816801792,1.0132402075859768,0.40413226202259633,1,166.10061779053203,14.04208819431264,0.08453965061117948,2.470534616674609,0.09840438402571071,165.7243996163947,14.009774654732608,none,True,11.338579781334248,10.332719427181843,0.9729270743630558,0.9112886822203016,0.08580678472313648,0.08871131777969843,1.1800000000000006,4.060000000000001,92.81097360043931,34.038989898505605,1.1097558682238204,11.338579781334248,-58.5499115508963,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,3,20260904
potassium_loss_of_function,isolated_single_spine,moderate,Bernard2004DendriticChannelopathy;VillaCombi2016PotassiumChannels,1,synchronous,0.7700520994391877,0.13170622461946085,0.32889256137736606,100.0,14.130503433865659,309.9369557945769,0.04559154102046229,0.9980510964263716,1.39727153499692,0.27025003715231055,0.8691462585725702,0.8079574913530614,0.6260290967698483,0.5032973229272427,1,166.1060944095118,14.042754094230972,0.0845408721705929,2.4705201672348585,0.08506914501901923,165.79241007370987,14.015811273430625,none,True,13.743041717204036,12.68099229503647,1.1933640774698662,0.9227209344174474,0.08683405770179464,0.0772790655825526,1.1800000000000006,4.08,108.39773216996085,40.5148921282753,1.4096014612657437,13.743041717204036,-56.133331596432974,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,4,20260904
potassium_loss_of_function,isolated_single_spine,moderate,Bernard2004DendriticChannelopathy;VillaCombi2016PotassiumChannels,1,synchronous,0.8763624214375183,0.11081359745607783,0.3837025822442546,100.0,22.716831979277682,309.9130948765973,0.0733006521983951,1.1376362186210385,1.5926907060694537,0.39547064383391567,1.1897434761864851,1.028626711569921,0.9161795064071904,0.6104525733714073,1,166.10181797118182,14.042234123556588,0.08453991831680539,2.4705314500516087,0.13676449937001284,165.68774424182286,14.006669021607719,none,True,15.94875866575541,14.058755452700252,1.3493946513335742,0.881495277929479,0.08460813030113402,0.11850472207052098,1.1800000000000006,4.16,131.05851199738117,47.034407193030766,1.6159508224973755,15.94875866575541,-53.90136876352272,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,5,20260904
potassium_loss_of_function,isolated_single_spine,moderate,Bernard2004DendriticChannelopathy;VillaCombi2016PotassiumChannels,1,synchronous,0.6795364020030756,0.10591772185228446,0.4023798604725497,100.0,19.28082405106916,309.9264261857003,0.06221097145009688,1.1140777875390464,1.5597089025546649,0.28069293758441194,1.010616081113588,1.2210095944458046,0.8543899472400543,0.6377321924839361,1,166.10420731739865,14.042524643132886,0.08454045126201928,2.470525146005607,0.11607667477216023,165.6507744862426,14.003578695832658,none,True,15.368457744448303,13.793687823969739,1.310719950828418,0.897532338855053,0.08528636852334139,0.10246766114494699,1.1800000000000006,4.1,121.37519221534362,44.8502483401454,1.575383302026115,15.368457744448303,-54.44176709365357,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,6,20260904
potassium_loss_of_function,isolated_single_spine,moderate,Bernard2004DendriticChannelopathy;VillaCombi2016PotassiumChannels,1,synchronous,0.8381854399611652,0.1242340196669753,0.31879895531411084,100.0,17.286583374838305,309.9181683599576,0.05577789603725532,1.0416650665440874,1.4583310931617224,0.4629005978578793,1.1215710923971058,1.1008577570109703,0.563545002595419,0.48121454573849365,1,166.1027273007758,14.042344688486192,0.08454012114478152,2.470529050856804,0.10407164081981672,165.72717071364318,14.010087802250768,none,True,14.52935600891378,13.180955334384667,1.275569821435882,0.9071947391404087,0.08779259181572246,0.09280526085959129,1.1999999999999997,4.18,124.01810905741135,45.43395550816786,1.4814682844157372,14.52935600891378,-55.28487366974848,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,7,20260904
increased_exc_synaptic_strength,isolated_single_spine,limited,Hanada2020GlutamateEpilepsy,1,synchronous,0.6361488428539213,0.13182573487872157,0.3912592998386521,100.0,11.652214393298049,309.9428483530664,0.037594719333625716,1.170042605845505,1.6380596481837069,0.31343466950100396,0.7899819242392568,0.8383209013675045,0.8592732473598614,0.7702770734634159,1,166.10715041764595,14.042882494165285,0.08454110770582142,2.470517381187183,0.0701487826622797,165.74126317526824,14.011455772778076,none,True,15.52079539489326,14.522405717439826,1.3758243950533766,0.9356740648883284,0.08864393609016057,0.06432593511167162,1.1999999999999997,4.1400000000000015,125.54091786388014,46.90821177691963,1.656440113919565,15.52079539489326,-54.368382084453565,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,0,20261005
increased_exc_synaptic_strength,isolated_single_spine,limited,Hanada2020GlutamateEpilepsy,1,synchronous,0.7131773422615958,0.13692563985242062,0.3070089134710522,100.0,12.108158748899683,309.92969921248135,0.03906743619493717,1.7541732994890609,2.455842619284685,0.31054406488139286,0.9666403999054074,0.8516559141883254,1.2983366377735956,0.906322790741827,1,166.104793912121,14.04259596701483,0.0845405821005032,2.4705235983632567,0.07289469776113505,165.66668410410045,14.004966089843508,none,True,21.572771211129346,20.167264440137984,1.938587262223637,0.9348481121300604,0.08986269048380414,0.06515188786993964,1.2799999999999998,4.2200000000000015,177.52440322142647,65.64195434979739,2.4927802195177446,21.572771211129346,-48.34153655073573,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,1,20261005
increased_exc_synaptic_strength,isolated_single_spine,limited,Hanada2020GlutamateEpilepsy,1,synchronous,0.6703036166943779,0.1268422846401614,0.3376547119456619,100.0,13.261528361074248,309.94760189157944,0.04278635575865229,1.6200301718057986,2.2680422405281178,0.4608340699283891,0.7261223696815502,0.9352044665090349,1.208141767725914,1.2341960643051566,1,166.1080022792323,14.04298607201602,0.08454129770587065,2.470515133761748,0.07983678196780213,165.6488112645349,14.003545166213607,none,True,20.475670413541625,19.014196236474877,1.8533735800733004,0.9286238668844661,0.09051589240504516,0.07137613311553392,1.2600000000000007,4.299999999999998,178.49051328235137,65.0152333768751,2.3164403238075106,20.475670413541625,-49.42252090611915,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,2,20261005
