condition,time_ms,V_h_mV,V_d_mV,V_s_mV,g_syn_nS
low,48.82,-69.38242468804931,-69.38243703254324,-69.46235821015806,0.00013516813280038258
low,48.830000000000005,-69.38263237934935,-69.38264468390659,-69.46248568780072,0.00013471832245810935
low,48.84,-69.3828399498368,-69.38285221458963,-69.46261316854493,0.00013427000898747187
low,48.85,-69.3830473996522,-69.38305962473243,-69.46274065232232,0.0001338231874072043
low,48.86,-69.38325472893585,-69.38326691447485,-69.46286813906467,0.00013337785275261823
low,48.870000000000005,-69.38346193782779,-69.3834740839565,-69.46299562870385,0.0001329340000755456
low,48.88000000000001,-69.3836690264679,-69.38368113331683,-69.46312312117192,0.00013249162444428614
low,48.89,-69.38387599499588,-69.38388806269508,-69.46325061640103,0.0001320507209435505
low,48.900000000000006,-69.38408284355111,-69.38409487223025,-69.46337811432352,0.00013161128467440586
low,48.910000000000004,-69.38428957227288,-69.38430156206115,-69.4635056148718,0.00013117331075422297
low,48.92,-69.38449618130024,-69.38450813232642,-69.46363311797845,0.00013073679431661997
low,48.93,-69.38470267077197,-69.38471458316441,-69.46376062357618,0.0001303017305114102
low,48.940000000000005,-69.38490904082668,-69.38492091471332,-69.46388813159781,0.0001298681145045462
low,48.95000000000001,-69.38511529160283,-69.38512712711116,-69.46401564197635,0.00012943594147806856
low,48.96,-69.38532142323861,-69.3853332204957,-69.46414315464487,0.00012900520663005035
low,48.970000000000006,-69.38552743587198,-69.38553919500451,-69.46427066953663,0.0001285759051745439
low,48.980000000000004,-69.38573332964079,-69.38574505077497,-69.464398186585,0.0001281480323415291
low,48.99000000000001,-69.38593910468259,-69.38595078794424,-69.46452570572346,0.00012772158337685826
low,49.0,-69.38614476113474,-69.38615640664929,-69.46465322688567,0.00012729655354220624
low,49.010000000000005,-69.38635029913445,-69.38636190702685,-69.4647807500054,0.0001268729381150137
low,49.02,-69.38655571881866,-69.38656728921349,-69.46490827501654,0.00012645073238843924
low,49.03,-69.38676102032413,-69.38677255334555,-69.46503580185313,0.00012602993167130317
low,49.040000000000006,-69.38696620378745,-69.3869776995592,-69.46516333044931,0.00012561053128803783
low,49.050000000000004,-69.38717126934495,-69.38718272799034,-69.4652908607394,0.00012519252657863485
low,49.06000000000001,-69.38737621713277,-69.38738763877475,-69.46541839265778,0.0001247759128985925
low,49.07,-69.38758104728689,-69.38759243204797,-69.46554592613904,0.00012436068561886654
low,49.080000000000005,-69.38778575994301,-69.38779710794529,-69.46567346111786,0.00012394684012581554
low,49.09,-69.38799035523671,-69.3880016666019,-69.46580099752904,0.00012353437182115244
low,49.1,-69.3881948333033,-69.38820610815267,-69.46592853530754,0.00012312327612189138
low,49.11,-69.38839919427791,-69.38841043273239,-69.46605607438842,0.00012271354846029862
low,49.120000000000005,-69.38860343829548,-69.38861464047554,-69.46618361470688,0.0001223051842838399
low,49.13000000000001,-69.38880756549072,-69.38881873151648,-69.46631115619826,0.00012189817905513131
low,49.14,-69.3890115759982,-69.38902270598933,-69.46643869879803,0.00012149252825188896
low,49.150000000000006,-69.38921546995219,-69.38922656402801,-69.46656624244176,0.00012108822736687688
low,49.160000000000004,-69.38941924748683,-69.38943030576624,-69.46669378706514,0.00012068527190785931
low,49.17000000000001,-69.38962290873607,-69.38963393133756,-69.46682133260407,0.00012028365739754878
low,49.18,-69.38982645383359,-69.38983744087528,-69.4669488789945,0.00011988337937355815
low,49.190000000000005,-69.39002988291297,-69.39004083451258,-69.46707642617253,0.00011948443338834927
low,49.2,-69.39023319610747,-69.39024411238233,-69.4672039740744,0.0001190868150091853
low,49.21,-69.39043639355023,-69.3904472746173,-69.46733152263646,0.00011869051981807952
low,49.220000000000006,-69.3906394753742,-69.39065032135,-69.46745907179518,0.00011829554341174855
low,49.230000000000004,-69.39084244171208,-69.39085325271279,-69.46758662148719,0.00011790188140156165
low,49.24000000000001,-69.39104529269636,-69.39105606883777,-69.4677141716492,0.00011750952941349198
low,49.25,-69.39124802845942,-69.39125876985693,-69.46784172221813,0.0001171184830880694
low,49.260000000000005,-69.39145064913338,-69.39146135590198,-69.4679692731309,0.00011672873808033026
low,49.27,-69.39165315485013,-69.39166382710447,-69.46809682432469,0.00011634029005977093
low,49.28,-69.39185554574142,-69.39186618359575,-69.46822437573668,0.00011595313471029766
low,49.290000000000006,-69.39205782193882,-69.39206842550699,-69.46835192730428,0.00011556726773018099
low,49.300000000000004,-69.39225998357361,-69.39227055296914,-69.46847947896498,0.00011518268483200604
low,49.31000000000001,-69.39246203077693,-69.39247256611293,-69.46860703065639,0.0001147993817426251
low,49.32,-69.39266396367975,-69.39267446506896,-69.46873458231623,0.0001144173542031115
low,49.330000000000005,-69.39286578241281,-69.39287624996761,-69.46886213388238,0.0001140365979687102
low,49.34,-69.39306748710666,-69.39307792093904,-69.46898968529285,0.0001136571088087933
low,49.35000000000001,-69.39326907789166,-69.39327947811321,-69.46911723648577,0.00011327888250681003
low,49.36,-69.39347055489795,-69.39348092161995,-69.46924478739935,0.00011290191486024248
low,49.370000000000005,-69.3936719182555,-69.39368225158883,-69.46937233797198,0.00011252620168055693
low,49.38000000000001,-69.39387316809409,-69.39388346814926,-69.46949988814211,0.00011215173879315884
low,49.39,-69.39407430454327,-69.39408457143043,-69.46962743784837,0.00011177852203734582
low,49.400000000000006,-69.39427532773243,-69.39428556156136,-69.46975498702952,0.00011140654726626057
low,49.410000000000004,-69.39447623779077,-69.3944864386709,-69.4698825356244,0.00011103581034684706
low,49.42000000000001,-69.39467703484726,-69.39468720288764,-69.47001008357196,0.00011066630715980176
low,49.43,-69.3948777190307,-69.39488785434,-69.47013763081137,0.00011029803359953032
low,49.440000000000005,-69.3950782904697,-69.39508839315627,-69.47026517728179,0.00010993098557410011
low,49.45,-69.39527874929266,-69.39528881946447,-69.4703927229226,0.00010956515900519634
low,49.46,-69.3954790956278,-69.39548913339247,-69.47052026767328,0.00010920054982807518
low,49.470000000000006,-69.39567932960314,-69.39568933506791,-69.4706478114734,0.00010883715399151984
low,49.480000000000004,-69.3958794513465,-69.3958894246183,-69.4707753542627,0.00010847496745779562
low,49.49000000000001,-69.39607946098559,-69.39608940217093,-69.47090289598098,0.0001081139862026034
low,49.5,-69.39627935864782,-69.3962892678529,-69.47103043656823,0.00010775420621503703
low,49.510000000000005,-69.3964791444604,-69.39648902179107,-69.47115797596452,0.00010739562349753699
low,49.52,-69.39667881855047,-69.3966886641122,-69.47128551411001,0.00010703823406584757
low,49.53,-69.39687838104486,-69.3968881949428,-69.47141305094506,0.000106682033948971
low,49.54,-69.39707783207027,-69.39708761440922,-69.47154058641011,0.00010632701918912495
low,49.550000000000004,-69.39727717175319,-69.39728692263758,-69.47166812044571,0.00010597318584169675
low,49.56000000000001,-69.39747640021993,-69.39748611975385,-69.47179565299254,0.00010562052997520167
low,49.57,-69.39767551759662,-69.39768520588382,-69.47192318399138,0.0001052690476712376
low,49.580000000000005,-69.39787452400915,-69.39788418115306,-69.47205071338318,0.00010491873502444158
low,49.59,-69.39807341958331,-69.39808304568696,-69.47217824110895,0.00010456958814244765
low,49.60000000000001,-69.39827220444461,-69.39828179961071,-69.47230576710986,0.00010422160314584187
low,49.61,-69.39847087871841,-69.39848044304937,-69.47243329132718,0.00010387477616812161
low,49.620000000000005,-69.39866944252987,-69.39867897612771,-69.47256081370232,0.0001035291033556491
low,49.63000000000001,-69.39886789600402,-69.39887739897044,-69.47268833417678,0.00010318458086761252
low,49.64,-69.39906623926564,-69.39907571170198,-69.47281585269221,0.00010284120487598068
low,49.650000000000006,-69.39926447243928,-69.39927391444661,-69.47294336919033,0.00010249897156546086
low,49.660000000000004,-69.39946259564942,-69.39947200732841,-69.47307088361302,0.00010215787713345757
low,49.67000000000001,-69.39966060902029,-69.3996699904713,-69.47319839590226,0.00010181791779002865
low,49.68,-69.3998585126759,-69.39986786399896,-69.47332590600017,0.00010147908975784525
low,49.690000000000005,-69.40005630674017,-69.40006562803494,-69.47345341384894,0.00010114138927214746
low,49.7,-69.40025399133674,-69.4002632827026,-69.47358091939094,0.00010080481258070453
low,49.71,-69.40045156658908,-69.40046082812506,-69.47370842256862,0.00010046935594377161
low,49.720000000000006,-69.40064903262052,-69.40065826442532,-69.47383592332451,0.00010013501563404949
low,49.730000000000004,-69.4008463895542,-69.40085559172618,-69.47396342160134,9.980178793664258e-05
low,49.74000000000001,-69.401043637513,-69.40105281015022,-69.4740909173419,9.946966914901692e-05
low,49.75,-69.40124077661969,-69.40124991981988,-69.4742184104891,9.913865558096107e-05
low,49.760000000000005,-69.40143780699684,-69.40144692085737,-69.47434590098598,9.880874355454256e-05
low,49.77,-69.40163472876681,-69.40164381338478,-69.4744733887757,9.847992940406916e-05
low,49.78000000000001,-69.40183154205182,-69.40184059752397,-69.47460087380152,9.815220947604657e-05
low,49.79,-69.40202824697386,-69.40203727339663,-69.4747283560068,9.782558012913923e-05
low,49.800000000000004,-69.40222484365478,-69.40223384112426,-69.47485583533508,9.75000377341285e-05
low,49.81000000000001,-69.40242133221622,-69.40243030082821,-69.47498331172994,9.717557867387325e-05
low,49.82,-69.40261771277963,-69.4026266526296,-69.47511078513512,9.685219934327005e-05
low,49.830000000000005,-69.40281398546627,-69.40282289664941,-69.47523825549445,9.652989614921138e-05
low,49.84,-69.40301015039728,-69.40301903300839,-69.47536572275189,9.62086655105476e-05
low,49.85000000000001,-69.40320620769357,-69.40321506182718,-69.47549318685151,9.588850385804584e-05
low,49.86,-69.40340215747584,-69.40341098322618,-69.47562064773749,9.556940763435136e-05
low,49.870000000000005,-69.40359799986464,-69.40360679732561,-69.47574810535413,9.5251373293947e-05
low,49.88,-69.40379373498038,-69.40380250424556,-69.47587555964586,9.493439730311492e-05
low,49.89,-69.40398936294324,-69.40399810410588,-69.47600301055715,9.461847613989588e-05
low,49.900000000000006,-69.40418488387319,-69.4041935970263,-69.47613045803269,9.430360629405203e-05
low,49.910000000000004,-69.40438029789011,-69.40438898312634,-69.47625790201718,9.398978426702625e-05
low,49.92000000000001,-69.4045756051136,-69.4045842625253,-69.47638534245553,9.367700657190358e-05
low,49.93,-69.40477080566316,-69.40477943534236,-69.47651277929268,9.33652697333734e-05
low,49.940000000000005,-69.40496589965807,-69.40497450169651,-69.47664021247374,9.305457028768935e-05
low,49.95,-69.40516088721743,-69.40516946170656,-69.47676764194391,9.274490478263287e-05
low,49.96000000000001,-69.40535576846018,-69.40536431549113,-69.47689506764848,9.243626977747242e-05
low,49.970000000000006,-69.40555054350507,-69.40555906316865,-69.47702248953289,9.212866184292715e-05
low,49.980000000000004,-69.40574521247068,-69.40575370485742,-69.47714990754265,9.182207756112811e-05
low,49.99000000000001,-69.40593977547535,-69.4059482406755,-69.47727732162343,9.151651352557984e-05
low,50.0,-69.40613423263736,-69.40614267074083,-69.47740473172098,9.121196634112354e-05
low,50.010000000000005,-69.40632858407471,-69.40633699517115,-69.47753213778117,9.090843262389797e-05
low,50.02,-69.4065228299053,-69.406531214084,-69.47765953974998,9.060590900130384e-05
low,50.03000000000001,-69.40671697024675,-69.40672532759677,-69.47778693757348,9.03043921119639e-05
low,50.04,-69.4069110052166,-69.40691933582669,-69.47791433119788,9.000387860568781e-05
low,50.050000000000004,-69.40710493493219,-69.40711323889077,-69.4780417205695,8.970436514343312e-05
low,50.06000000000001,-69.40729875951065,-69.40730703690588,-69.47816910563476,8.940584839726958e-05
low,50.07,-69.40749247906898,-69.40750072998873,-69.47829648634017,8.910832505034153e-05
low,50.080000000000005,-69.40768609372395,-69.40769431825578,-69.4784238626324,8.881179179683048e-05
low,50.09,-69.4078796035922,-69.40788780182339,-69.47855123445818,8.85162453419201e-05
low,50.10000000000001,-69.4080730087902,-69.4080811808077,-69.47867860176436,8.822168240175732e-05
low,50.11,-69.40826630943418,-69.40827445532473,-69.47880596449794,8.792809970341793e-05
low,50.120000000000005,-69.40845950564025,-69.40846762549025,-69.47893332260594,8.763549398486858e-05
low,50.13,-69.40865259752437,-69.40866069141993,-69.47906067603559,8.734386199493192e-05
low,50.14,-69.40884558520223,-69.4088536532292,-69.47918802473416,8.70532004932492e-05
low,50.150000000000006,-69.40903846878946,-69.40904651103338,-69.47931536864905,8.676350625024521e-05
low,50.160000000000004,-69.40923124840143,-69.40923926494757,-69.4794427077278,8.647477604709249e-05
low,50.17000000000001,-69.40942392415336,-69.40943191508674,-69.479570041918,8.618700667567423e-05
low,50.18,-69.40961649616033,-69.40962446156563,-69.47969737116739,8.590019493855036e-05
low,50.190000000000005,-69.4098089645372,-69.40981690449884,-69.4798246954238,8.561433764892047e-05
low,50.2,-69.41000132939868,-69.4100092440008,-69.47995201463516,8.532943163058988e-05
low,50.21000000000001,-69.41019359085931,-69.41020148018578,-69.48007932874951,8.504547371793276e-05
low,50.22,-69.41038574903347,-69.41039361316786,-69.48020663771504,8.476246075585903e-05
low,50.230000000000004,-69.41057780403531,-69.41058564306094,-69.48033394147997,8.448038959977638e-05
low,50.24000000000001,-69.41076975597889,-69.41077756997878,-69.48046123999269,8.41992571155586e-05
low,50.25,-69.41096160497803,-69.41096939403495,-69.48058853320165,8.391906017950847e-05
low,50.260000000000005,-69.41115335114642,-69.41116111534284,-69.48071582105547,8.363979567832358e-05
low,50.27,-69.41134499459754,-69.41135273401567,-69.48084310350282,8.33614605090624e-05
low,50.28000000000001,-69.41153653544475,-69.4115442501665,-69.48097038049248,8.308405157910867e-05
low,50.29,-69.4117279738012,-69.41173566390826,-69.48109765197334,8.280756580613866e-05
low,50.300000000000004,-69.41191930977989,-69.41192697535364,-69.48122491789444,8.253200011808493e-05
low,50.31000000000001,-69.41211054349364,-69.41211818461521,-69.48135217820486,8.225735145310387e-05
low,50.32,-69.41230167505509,-69.41230929180531,-69.48147943285383,8.198361675954089e-05
low,50.330000000000005,-69.41249270457672,-69.4125002970362,-69.48160668179067,8.171079299589634e-05
low,50.34,-69.41268363217087,-69.41269120041991,-69.48173392496479,8.143887713079253e-05
low,50.35000000000001,-69.41287445794968,-69.41288200206834,-69.48186116232573,8.116786614293884e-05
low,50.36,-69.4130651820251,-69.41307270209316,-69.4819883938231,8.089775702109987e-05
low,50.370000000000005,-69.41325580450896,-69.41326330060593,-69.48211561940666,8.062854676405993e-05
low,50.38,-69.4134463255129,-69.41345379771803,-69.48224283902626,8.036023238059148e-05
low,50.39000000000001,-69.41363674514837,-69.41364419354065,-69.48237005263181,8.009281088942054e-05
low,50.400000000000006,-69.41382706352668,-69.41383448818486,-69.48249726017339,7.982627931919458e-05
low,50.410000000000004,-69.41401728075898,-69.41402468176152,-69.48262446160112,7.956063470844913e-05
low,50.42000000000001,-69.41420739695623,-69.41421477438132,-69.48275165686532,7.929587410557424e-05
low,50.43,-69.41439741222919,-69.41440476615482,-69.48287884591629,7.903199456878327e-05
low,50.440000000000005,-69.41458732668858,-69.4145946571924,-69.48300602870451,7.876899316607823e-05
low,50.45,-69.41477714044481,-69.41478444760425,-69.48313320518055,7.85068669752189e-05
low,50.46000000000001,-69.41496685360818,-69.41497413750044,-69.48326037529506,7.824561308368903e-05
low,50.47,-69.41515646628885,-69.41516372699081,-69.48338753899883,7.798522858866527e-05
low,50.480000000000004,-69.41534597859673,-69.41535321618511,-69.48351469624271,7.772571059698352e-05
low,50.49000000000001,-69.41553539064171,-69.41554260519288,-69.48364184697769,7.746705622510794e-05
low,50.5,-69.4157247025334,-69.4157318941235,-69.48376899115486,7.720926259909878e-05
low,50.510000000000005,-69.41591391438122,-69.41592108308618,-69.48389612872536,7.695232685457936e-05
low,50.52,-69.41610302629452,-69.41611017218999,-69.4840232596405,7.669624613670572e-05
low,50.53000000000001,-69.41629203838244,-69.4162991615438,-69.48415038385164,7.644101760013363e-05
low,50.54,-69.41648095075396,-69.41648805125638,-69.48427750131029,7.61866384089881e-05
low,50.550000000000004,-69.41666976351792,-69.41667684143628,-69.48440461196799,7.593310573683065e-05
low,50.56,-69.4168584767829,-69.41686553219188,-69.48453171577647,7.568041676662954e-05
low,50.57000000000001,-69.41704709065746,-69.41705412363144,-69.48465881268748,7.542856869072653e-05
low,50.580000000000005,-69.4172356052499,-69.41724261586303,-69.48478590265294,7.517755871080721e-05
low,50.59,-69.41742402066836,-69.41743100899457,-69.48491298562482,7.492738403786933e-05
low,50.60000000000001,-69.41761233702086,-69.4176193031338,-69.48504006155518,7.467804189219152e-05
low,50.61,-69.41780055441524,-69.41780749838834,-69.48516713039622,7.442952950330314e-05
low,50.620000000000005,-69.41798867295915,-69.4179955948656,-69.48529419210024,7.41818441099525e-05
low,50.63,-69.41817669276014,-69.41818359267283,-69.48542124661962,7.393498296007763e-05
low,50.64000000000001,-69.4183646139255,-69.41837149191717,-69.48554829390683,7.368894331077395e-05
low,50.650000000000006,-69.41855243656248,-69.41855929270554,-69.48567533391447,7.34437224282652e-05
low,50.660000000000004,-69.41874016077807,-69.41874699514476,-69.48580236659522,7.319931758787247e-05
low,50.67000000000001,-69.41892778667915,-69.41893459934143,-69.48592939190186,7.295572607398365e-05
low,50.68,-69.4191153143724,-69.41912210540201,-69.48605640978725,7.271294518002414e-05
low,50.690000000000005,-69.4193027439644,-69.41930951343281,-69.48618342020441,7.247097220842556e-05
low,50.7,-69.4194900755615,-69.41949682353999,-69.48631042310637,7.222980447059737e-05
low,50.71000000000001,-69.41967730926993,-69.4196840358295,-69.48643741844636,7.198943928689515e-05
low,50.72,-69.41986444519574,-69.41987115040719,-69.4865644061776,7.174987398659246e-05
low,50.730000000000004,-69.42005148344487,-69.42005816737874,-69.48669138625351,7.151110590784986e-05
low,50.74000000000001,-69.42023842412306,-69.42024508684966,-69.4868183586275,7.12731323976864e-05
low,50.75,-69.42042526733587,-69.42043190892528,-69.48694532325321,7.103595081194961e-05
low,50.760000000000005,-69.42061201318872,-69.42061863371082,-69.48707228008425,7.079955851528579e-05
low,50.77,-69.42079866178689,-69.42080526131127,-69.48719922907438,7.056395288111187e-05
low,50.78000000000001,-69.4209852132355,-69.42099179183154,-69.4873261701775,7.03291312915847e-05
low,50.79,-69.42117166763948,-69.42117822537635,-69.48745310334753,7.009509113757332e-05
low,50.800000000000004,-69.42135802510363,-69.42136456205027,-69.48758002853855,6.986182981862896e-05
low,50.81,-69.42154428573258,-69.42155080195766,-69.48770694570467,6.962934474295697e-05
low,50.82000000000001,-69.42173044963081,-69.42173694520281,-69.48783385480019,6.939763332738714e-05
low,50.830000000000005,-69.42191651690264,-69.4219229918898,-69.4879607557794,6.916669299734616e-05
low,50.84,-69.42210248765223,-69.42210894212258,-69.48808764859676,6.893652118682795e-05
low,50.85000000000001,-69.42228836198358,-69.42229479600489,-69.48821453320681,6.870711533836538e-05
low,50.86,-69.42247414000056,-69.42248055364041,-69.48834140956419,6.847847290300243e-05
low,50.870000000000005,-69.42265982180685,-69.42266621513257,-69.48846827762357,6.825059134026504e-05
low,50.88,-69.42284540750595,-69.42285178058466,-69.48859513733981,6.80234681181337e-05
low,50.89000000000001,-69.42303089720129,-69.4230372500999,-69.48872198866785,6.779710071301439e-05
low,50.9,-69.42321629099607,-69.42322262378123,-69.48884883156265,6.757148660971183e-05
low,50.910000000000004,-69.42340158899333,-69.42340790173151,-69.48897566597932,6.73466233014e-05
low,50.92000000000001,-69.42358679129606,-69.42359308405348,-69.4891024918731,6.71225082895955e-05
low,50.93,-69.42377189800698,-69.42377817084964,-69.48922930919925,6.689913908412933e-05
low,50.940000000000005,-69.42395690922866,-69.42396316222238,-69.48935611791316,6.667651320311894e-05
low,50.95,-69.4241418250636,-69.42414805827393,-69.48948291797034,6.645462817294131e-05
low,50.96000000000001,-69.42432664561406,-69.42433285910637,-69.48960970932633,6.623348152820461e-05
low,50.97,-69.42451137098222,-69.42451756482164,-69.48973649193684,6.60130708117221e-05
low,50.980000000000004,-69.42469600127004,-69.42470217552149,-69.48986326575759,6.579339357448322e-05
low,50.99000000000001,-69.42488053657935,-69.42488669130755,-69.4899900307445,6.557444737562758e-05
low,51.00000000000001,-69.42506497701183,-69.42507111228127,-69.49011678685345,6.535622978241756e-05
low,51.010000000000005,-69.42524932266902,-69.42525543854397,-69.49024353404053,6.51387383702107e-05
low,51.02,-69.42543357365227,-69.42543967019682,-69.49037027226186,6.492197072243379e-05
low,51.03000000000001,-69.42561773006285,-69.42562380734084,-69.49049700147368,6.470592443055482e-05
low,51.04,-69.42580179200182,-69.42580785007688,-69.4906237216323,6.449059709405767e-05
low,51.050000000000004,-69.42598575957007,-69.42599179850563,-69.49075043269414,6.427598632041383e-05
low,51.06,-69.42616963286837,-69.42617565272765,-69.49087713461574,6.406208972505717e-05
low,51.07000000000001,-69.42635341199735,-69.42635941284338,-69.49100382735365,6.38489049313564e-05
low,51.080000000000005,-69.42653709705746,-69.42654307895302,-69.4911305108646,6.363642957058953e-05
low,51.09,-69.42672068814902,-69.42672665115671,-69.49125718510537,6.342466128191713e-05
low,51.10000000000001,-69.42690418537218,-69.42691012955437,-69.49138385003282,6.321359771235573e-05
low,51.11,-69.42708758882696,-69.42709351424584,-69.49151050560391,6.300323651675282e-05
low,51.120000000000005,-69.42727089861319,-69.42727680533075,-69.49163715177573,6.279357535775927e-05
low,51.13,-69.42745411483061,-69.42746000290859,-69.49176378850542,6.258461190580471e-05
low,51.14000000000001,-69.42763723757878,-69.42764310707874,-69.49189041575022,6.237634383907066e-05
low,51.15,-69.42782026695708,-69.42782611794038,-69.49201703346746,6.216876884346554e-05
low,51.160000000000004,-69.42800320306479,-69.4280090355926,-69.49214364161459,6.196188461259807e-05
low,51.17000000000001,-69.42818604600104,-69.42819186013428,-69.49227024014908,6.175568884775276e-05
low,51.18000000000001,-69.42836879586476,-69.4283745916642,-69.49239682902855,6.155017925786341e-05
low,51.190000000000005,-69.42855145275477,-69.42855723028093,-69.4925234082107,6.134535355948786e-05
low,51.2,-69.42873401676972,-69.42873977608298,-69.49264997765333,6.114120947678309e-05
low,51.21000000000001,-69.42891648800817,-69.42892222916865,-69.49277653731428,6.093774474147919e-05
low,51.22,-69.42909886656844,-69.42910458963608,-69.49290308715155,6.073495709285501e-05
low,51.230000000000004,-69.42928115254877,-69.42928685758334,-69.49302962712316,6.0532844277712055e-05
low,51.24,-69.4294633460472,-69.42946903310823,-69.49315615718729,6.0331404050350716e-05
low,51.25000000000001,-69.4296454471617,-69.42965111630853,-69.49328267730215,6.013063417254397e-05
low,51.260000000000005,-69.42982745599001,-69.42983310728182,-69.49340918742605,5.993053241351301e-05
low,51.27,-69.43000937262975,-69.4300150061255,-69.49353568751744,5.973109654990352e-05
low,51.28000000000001,-69.43019119717844,-69.43019681293687,-69.4936621775348,5.9532324365759104e-05
low,51.29,-69.4303729297334,-69.43037852781308,-69.49378865743671,5.933421365249789e-05
low,51.300000000000004,-69.43055457039179,-69.4305601508511,-69.49391512718188,5.913676220888751e-05
low,51.31,-69.4307361192507,-69.4307416821478,-69.49404158672904,5.893996784102137e-05
low,51.32000000000001,-69.43091757640698,-69.43092312179988,-69.49416803603708,5.874382836229317e-05
low,51.330000000000005,-69.43109894195743,-69.43110446990389,-69.49429447506493,5.8548341593373056e-05
low,51.34,-69.4312802159986,-69.43128572655624,-69.49442090377161,5.835350536218443e-05
low,51.35000000000001,-69.43146139862696,-69.43146689185322,-69.49454732211623,5.815931750387793e-05
low,51.36,-69.43164248993887,-69.43164796589093,-69.49467373005804,5.7965775860808717e-05
low,51.370000000000005,-69.4318234900305,-69.43182894876537,-69.49480012755629,5.777287828251188e-05
low,51.38,-69.4320043989978,-69.43200984057236,-69.49492651457038,5.758062262567944e-05
low,51.39000000000001,-69.4321852169367,-69.4321906414076,-69.49505289105977,5.7389006754135224e-05
low,51.4,-69.43236594394294,-69.43237135136664,-69.49517925698402,5.719802853881203e-05
low,51.410000000000004,-69.43254658011209,-69.43255197054486,-69.49530561230277,5.700768585772742e-05
low,51.42000000000001,-69.4327271255396,-69.43273249903754,-69.49543195697576,5.681797659596137e-05
low,51.43000000000001,-69.43290758032082,-69.43291293693981,-69.4955582909628,5.662889864563093e-05
low,51.440000000000005,-69.43308794455086,-69.43309328434663,-69.4956846142238,5.6440449905867846e-05
low,51.45,-69.43326821832474,-69.43327354135285,-69.49581092671873,5.6252628282795686e-05
low,51.46000000000001,-69.43344840173737,-69.43345370805312,-69.49593722840767,5.6065431689505404e-05
low,51.47,-69.43362849488345,-69.43363378454205,-69.4960635192508,5.587885804603292e-05
low,51.480000000000004,-69.43380849785758,-69.433813770914,-69.49618979920834,5.569290527933553e-05
low,51.49,-69.43398841075422,-69.43399366726324,-69.49631606824062,5.5507571323270074e-05
low,51.50000000000001,-69.43416823366769,-69.43417347368393,-69.4964423263081,5.5322854118568166e-05
low,51.510000000000005,-69.43434796669212,-69.43435319027002,-69.49656857337123,5.513875161281422e-05
low,51.52,-69.4345276099215,-69.43453281711534,-69.49669480939065,5.495526176042364e-05
low,51.53000000000001,-69.43470716344979,-69.43471235431363,-69.49682103432698,5.477238252261791e-05
low,51.54,-69.4348866273707,-69.43489180195843,-69.49694724814103,5.459011186740369e-05
low,51.550000000000004,-69.43506600177781,-69.43507116014315,-69.49707345079361,5.440844776954935e-05
low,51.56,-69.4352452867646,-69.4352504289611,-69.49719964224565,5.4227388210563604e-05
low,51.57000000000001,-69.43542448242438,-69.43542960850539,-69.49732582245815,5.4046931178671426e-05
low,51.58,-69.43560358885033,-69.43560869886903,-69.49745199139225,5.3867074668792834e-05
low,51.59,-69.43578260613548,-69.43578770014489,-69.49757814900909,5.3687816682520014e-05
low,51.60000000000001,-69.43596153437274,-69.43596661242569,-69.49770429526994,5.350915522809629e-05
low,51.61000000000001,-69.43614037365487,-69.436145435804,-69.49783043013616,5.333108832039228e-05
low,51.620000000000005,-69.43631912407446,-69.43632417037226,-69.49795655356918,5.3153613980884754e-05
low,51.63,-69.43649778572403,-69.43650281622283,-69.4980826655305,5.2976730237635174e-05
low,51.64000000000001,-69.43667635869586,-69.4366813734478,-69.49820876598176,5.280043512526659e-05
low,51.65,-69.43685484308224,-69.43685984213926,-69.4983348548846,5.262472668494261e-05
low,51.660000000000004,-69.43703323897518,-69.43703822238906,-69.49846093220081,5.2449602964345146e-05
low,51.67000000000001,-69.43721154646661,-69.43721651428898,-69.49858699789223,5.227506201765384e-05
low,51.68000000000001,-69.4373897656483,-69.4373947179306,-69.4987130519208,5.210110190552276e-05
low,51.690000000000005,-69.43756789661191,-69.43757283340543,-69.49883909424855,5.1927720695059796e-05
low,51.7,-69.43774593944899,-69.43775086080481,-69.49896512483754,5.175491645980564e-05
low,51.71000000000001,-69.43792389425087,-69.43792880021992,-69.49909114364996,5.158268727971128e-05
low,51.72,-69.43810176110877,-69.43810665174186,-69.49921715064808,5.141103124111737e-05
low,51.730000000000004,-69.43827954011385,-69.43828441546155,-69.49934314579423,5.123994643673257e-05
low,51.74,-69.43845723135702,-69.43846209146979,-69.49946912905085,5.10694309656134e-05
low,51.75000000000001,-69.43863483492913,-69.43863967985719,-69.49959510038043,5.0899482933141456e-05
low,51.760000000000005,-69.43881235092086,-69.43881718071432,-69.4997210597456,5.0730100451003374e-05
low,51.77,-69.43898977942277,-69.43899459413157,-69.49984700710898,5.056128163717017e-05
low,51.78000000000001,-69.43916712052528,-69.43917192019917,-69.49997294243335,5.0393024615875334e-05
low,51.790000000000006,-69.43934437431865,-69.43934915900725,-69.50009886568152,5.0225327517594684e-05
low,51.800000000000004,-69.43952154089305,-69.43952631064579,-69.50022477681642,5.0058188479025106e-05
low,51.81,-69.43969862033849,-69.43970337520463,-69.50035067580107,4.989160564306503e-05
low,51.82000000000001,-69.43987561274483,-69.43988035277347,-69.50047656259852,4.972557715879205e-05
low,51.83,-69.4400525182018,-69.4400572434419,-69.50060243717192,4.956010118144352e-05
low,51.84,-69.440229336799,-69.44023404729936,-69.50072829948452,4.93951758723956e-05
