condition,time_ms,V_h_mV,V_d_mV,V_s_mV,g_syn_nS
intermediate,8.08,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.09,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.100000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.110000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.120000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.13,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.14,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.15,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.16,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.17,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.180000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.190000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.200000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.21,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.22,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.23,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.24,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.25,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.26,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.270000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.280000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.290000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.3,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.310000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.32,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.33,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.34,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.350000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.360000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.370000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.38,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.39,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.4,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.41,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.42,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.43,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.440000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.450000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.46,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.47,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.480000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.49,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.5,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.51,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.520000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.530000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.540000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.55,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.56,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.570000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.58,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.59,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.6,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.610000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.620000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.63,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.64,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.650000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.66,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.67,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.68,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.690000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.700000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.71,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.72,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.73,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.740000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.75,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.76,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.77,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.780000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.790000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.8,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.81,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.820000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.830000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.84,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.85,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.860000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.870000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.88,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.89,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.9,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.910000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.920000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.93,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.94,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.950000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.96,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.97,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.98,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,8.990000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.000000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.01,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.02,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.030000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.040000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.05,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.06,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.07,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.080000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.090000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.1,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.11,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.120000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.13,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.14,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.15,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.160000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.170000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.180000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.19,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.200000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.21,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.22,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.23,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.24,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.250000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.260000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.27,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.28,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.290000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.3,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.31,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.32,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.330000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.340000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.350000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.36,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.370000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.38,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.39,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.4,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.41,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.420000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.430000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.440000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.45,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.46,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.47,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.48,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.49,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.500000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.510000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.520000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.530000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.540000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.55,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.56,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.57,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.58,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.590000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.600000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.610000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.62,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.63,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.64,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.65,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.66,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.670000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.680000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.690000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.700000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.71,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.72,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.73,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.74,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.75,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.760000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.770000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.780000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.790000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.8,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.81,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.82,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.83,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.840000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.850000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.860000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.870000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.88,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.89,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.9,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.91,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.92,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.930000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.940000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.950000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.96,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.97,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.98,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,9.99,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.0,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.010000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.020000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.030000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.040000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.050000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.06,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.07,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.08,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.09,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.100000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.110000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.120000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.13,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.14,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.15,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.16,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.17,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.180000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.190000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.200000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.21,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.220000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.23,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.24,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.25,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.26,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.270000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.280000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.290000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.3,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.310000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.32,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.33,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.34,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.350000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.360000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.370000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.38,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.390000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.400000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.41,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.42,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.43,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.440000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.450000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.46,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.47,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.480000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.49,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.5,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.51,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.520000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.530000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.540000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.55,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.560000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.570000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.58,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.59,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.6,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.610000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.620000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.63,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.64,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.650000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.660000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.67,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.68,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.690000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.700000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.71,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.72,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.730000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.740000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.75,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.76,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.77,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.780000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.790000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.8,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.81,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.820000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.830000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.84,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.85,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.860000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.870000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.88,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.89,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.900000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.910000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.920000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.93,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.94,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.950000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.96,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.97,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.98,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,10.990000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.000000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.010000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.02,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.030000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.040000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.05,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.06,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.070000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.080000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.090000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.1,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.11,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.120000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.13,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.14,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.15,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.160000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.170000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.180000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.19,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.200000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.21,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.22,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.23,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.240000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.250000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.260000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.270000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.28,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.290000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.3,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.31,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.32,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.330000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.340000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.350000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.36,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.370000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.38,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.39,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.4,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.410000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.420000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.430000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.440000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.45,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.46,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.47,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.48,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.49,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.500000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.510000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.520000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.530000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.540000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.55,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.56,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.57,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.580000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.590000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.600000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.610000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.620000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.63,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.64,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.65,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.66,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.670000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.680000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.690000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.700000000000001,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.71,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.72,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.73,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.74,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.750000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
intermediate,11.760000000000002,-69.99999999999999,-70.0,-69.99999999999999,0.0
