condition,time_ms,V_h_mV,V_d_mV,V_s_mV,g_syn_nS
high,42.690000000000005,-69.30433148864913,-69.31823291957261,-69.46533499552685,0.0010429961513576007
high,42.7,-69.30466031663317,-69.31851575907511,-69.46542495529768,0.0010395252855099203
high,42.71000000000001,-69.3049887605633,-69.31879836712872,-69.46551499145984,0.0010360659699538827
high,42.72,-69.30531682123492,-69.31908074402257,-69.46560510382145,0.0010326181662526168
high,42.730000000000004,-69.30564449944144,-69.31936289004554,-69.46569529219094,0.0010291818360971523
high,42.74,-69.30597179597429,-69.31964480548606,-69.46578555637706,0.0010257569413060135
high,42.75,-69.30629871162289,-69.3199264906324,-69.46587589618888,0.0010223434438247734
high,42.760000000000005,-69.30662524717471,-69.3202079457724,-69.46596631143576,0.0010189413057256486
high,42.77,-69.30695140341523,-69.3204891711936,-69.46605680192746,0.001015550489207073
high,42.78000000000001,-69.30727718112794,-69.32077016718326,-69.46614736747402,0.001012170956593268
high,42.79,-69.3076025810944,-69.32105093402826,-69.46623800788576,0.0010088026703338406
high,42.800000000000004,-69.30792760409419,-69.32133147201519,-69.46632872297339,0.001005445593003348
high,42.81,-69.30825225090491,-69.32161178143032,-69.46641951254787,0.0010020996873009026
high,42.82000000000001,-69.30857652230227,-69.32189186255961,-69.46651037642053,0.000998764916049735
high,42.830000000000005,-69.30890041906001,-69.32217171568865,-69.46660131440302,0.000995441242196798
high,42.84,-69.30922394194991,-69.32245134110279,-69.46669232630727,0.0009921286288123515
high,42.85000000000001,-69.30954709174183,-69.32273073908699,-69.46678341194554,0.0009888270390895413
high,42.86,-69.30986986920377,-69.32300990992594,-69.46687457113042,0.0009855364363440071
high,42.870000000000005,-69.31019227510166,-69.32328885390397,-69.46696580367482,0.0009822567840134578
high,42.88,-69.31051431019965,-69.3235675713051,-69.46705710939197,0.0009789880456572836
high,42.89000000000001,-69.31083597525992,-69.32384606241304,-69.46714848809538,0.0009757301849561311
high,42.9,-69.31115727104273,-69.32412432751114,-69.4672399395989,0.0009724831657115183
high,42.910000000000004,-69.31147819830646,-69.32440236688252,-69.4673314637167,0.000969246951845416
high,42.92000000000001,-69.31179875780765,-69.32468018080988,-69.46742306026327,0.000966021507399861
high,42.93,-69.31211895030084,-69.32495776957568,-69.46751472905339,0.0009628067965365517
high,42.940000000000005,-69.31243877653877,-69.32523513346194,-69.4676064699022,0.0009596027835364412
high,42.95,-69.31275823727225,-69.32551227275053,-69.46769828262505,0.0009564094327993549
high,42.96000000000001,-69.31307733325022,-69.32578918772288,-69.46779016703773,0.0009532267088435814
high,42.97,-69.3133960652198,-69.3260658786601,-69.46788212295627,0.0009500545763054935
high,42.980000000000004,-69.3137144339262,-69.32634234584306,-69.467974150197,0.0009468929999391369
high,42.99,-69.31403244011278,-69.32661858955224,-69.46806624857662,0.0009437419446158565
high,43.0,-69.31435008452107,-69.3268946100678,-69.46815841791208,0.0009406013753238895
high,43.010000000000005,-69.31466736789068,-69.32717040766963,-69.46825065802071,0.0009374712571679929
high,43.02,-69.31498429095943,-69.32744598263724,-69.46834296872007,0.0009343515553690446
high,43.03000000000001,-69.31530085446333,-69.32772133524986,-69.46843534982808,0.0009312422352636551
high,43.04,-69.3156170591365,-69.32799646578638,-69.46852780116296,0.0009281432623037961
high,43.050000000000004,-69.31593290571124,-69.32827137452541,-69.46862032254322,0.0009250546020563985
high,43.06,-69.31624839491809,-69.32854606174519,-69.46871291378773,0.000921976220202987
high,43.07000000000001,-69.31656352748567,-69.32882052772364,-69.46880557471559,0.000918908082539283
high,43.08,-69.31687830414083,-69.3290947727384,-69.46889830514627,0.0009158501549748412
high,43.09,-69.31719272560865,-69.32936879706675,-69.46899110489952,0.000912802403532653
high,43.10000000000001,-69.31750679261233,-69.32964260098568,-69.4690839737954,0.0009097647943487833
high,43.11,-69.31782050587334,-69.32991618477185,-69.4691769116543,0.0009067372936719907
high,43.120000000000005,-69.31813386611134,-69.33018954870158,-69.46926991829689,0.0009037198678633436
high,43.13,-69.31844687404417,-69.33046269305092,-69.46936299354411,0.0009007124833958608
high,43.14000000000001,-69.31875953038794,-69.33073561809555,-69.46945613721729,0.0008977151068541244
high,43.15,-69.31907183585689,-69.33100832411087,-69.469549349138,0.0008947277049339244
high,43.160000000000004,-69.31938379116357,-69.3312808113719,-69.46964262912813,0.0008917502444418717
high,43.17000000000001,-69.31969539701876,-69.33155308015341,-69.46973597700989,0.0008887826922950418
high,43.18,-69.32000665413142,-69.33182513072983,-69.46982939260576,0.000885825015520606
high,43.190000000000005,-69.32031756320876,-69.33209696337524,-69.46992287573856,0.0008828771812554544
high,43.2,-69.32062812495631,-69.33236857836343,-69.47001642623137,0.0008799391567458461
high,43.21000000000001,-69.32093834007775,-69.33263997596787,-69.47011004390761,0.0008770109093470295
high,43.22,-69.32124820927505,-69.33291115646168,-69.47020372859099,0.0008740924065228976
high,43.230000000000004,-69.3215577332485,-69.3331821201177,-69.4702974801055,0.0008711836158456066
high,43.24,-69.32186691269654,-69.33345286720845,-69.47039129827547,0.0008682845049952351
high,43.25000000000001,-69.32217574831596,-69.33372339800609,-69.47048518292547,0.0008653950417594045
high,43.260000000000005,-69.3224842408018,-69.33399371278249,-69.47057913388046,0.0008625151940329413
high,43.27,-69.32279239084741,-69.33426381180921,-69.47067315096561,0.0008596449298175099
high,43.28000000000001,-69.32310019914436,-69.33453369535748,-69.47076723400643,0.0008567842172212524
high,43.29,-69.32340766638255,-69.3348033636982,-69.47086138282873,0.0008539330244584466
high,43.300000000000004,-69.32371479325019,-69.33507281710197,-69.47095559725861,0.0008510913198491402
high,43.31,-69.32402158043377,-69.33534205583909,-69.47104987712247,0.0008482590718188128
high,43.32000000000001,-69.32432802861803,-69.33561108017948,-69.47114422224698,0.0008454362488980087
high,43.33,-69.32463413848608,-69.33587989039277,-69.47123863245918,0.000842622819722003
high,43.34,-69.32493991071934,-69.33614848674831,-69.4713331075863,0.0008398187530304387
high,43.35000000000001,-69.32524534599749,-69.33641686951506,-69.47142764745595,0.0008370240176669933
high,43.36,-69.3255504449986,-69.33668503896175,-69.471522251896,0.0008342385825790237
high,43.370000000000005,-69.325855208399,-69.33695299535671,-69.47161692073468,0.0008314624168172188
high,43.38,-69.32615963687344,-69.33722073896799,-69.47171165380037,0.0008286954895352683
high,43.39000000000001,-69.3264637310949,-69.33748827006333,-69.47180645092187,0.0008259377699895035
high,43.4,-69.32676749173476,-69.33775558891013,-69.47190131192825,0.0008231892275385707
high,43.410000000000004,-69.3270709194627,-69.33802269577549,-69.47199623664883,0.0008204498316430772
high,43.42,-69.32737401494684,-69.3382895909262,-69.47209122491327,0.0008177195518652674
high,43.43000000000001,-69.32767677885354,-69.33855627462869,-69.47218627655151,0.0008149983578686674
high,43.440000000000005,-69.32797921184758,-69.33882274714911,-69.47228139139375,0.000812286219417761
high,43.45,-69.32828131459208,-69.33908900875329,-69.4723765692705,0.0008095831063776516
high,43.46000000000001,-69.32858308774854,-69.33935505970673,-69.47247181001259,0.0008068889887137186
high,43.47,-69.3288845319768,-69.33962090027461,-69.47256711345112,0.0008042038364912961
high,43.480000000000004,-69.32918564793509,-69.33988653072178,-69.47266247941747,0.0008015276198753286
high,43.49,-69.32948643628009,-69.34015195131286,-69.4727579077433,0.0007988603091300523
high,43.50000000000001,-69.32978689766674,-69.34041716231204,-69.47285339826063,0.0007962018746186504
high,43.510000000000005,-69.33008703274841,-69.34068216398325,-69.47294895080164,0.0007935522868029348
high,43.52,-69.33038684217695,-69.34094695659009,-69.47304456519893,0.0007909115162430167
high,43.53000000000001,-69.33068632660247,-69.34121154039585,-69.4731402412853,0.0007882795335969695
high,43.54,-69.33098548667355,-69.34147591566351,-69.47323597889388,0.0007856563096205187
high,43.550000000000004,-69.33128432303724,-69.34174008265572,-69.47333177785808,0.0007830418151667006
high,43.56,-69.33158283633887,-69.34200404163481,-69.4734276380116,0.0007804360211855529
high,43.57000000000001,-69.33188102722222,-69.3422677928628,-69.4735235591884,0.0007778388987237789
high,43.58,-69.33217889632961,-69.34253133660143,-69.47361954122275,0.0007752504189244396
high,43.59,-69.33247644430158,-69.34279467311205,-69.47371558394921,0.0007726705530266184
high,43.60000000000001,-69.33277367177725,-69.34305780265576,-69.47381168720261,0.0007700992723651127
high,43.61,-69.33307057939415,-69.34332072549331,-69.47390785081808,0.0007675365483701137
high,43.620000000000005,-69.33336716778818,-69.34358344188517,-69.47400407463103,0.0007649823525668807
high,43.63,-69.33366343759374,-69.34384595209143,-69.47410035847712,0.0007624366565754366
high,43.64000000000001,-69.33395938944365,-69.34410825637192,-69.47419670219233,0.000759899432110241
high,43.65,-69.33425502396916,-69.34437035498614,-69.47429310561293,0.0007573706509798885
high,43.660000000000004,-69.33455034180002,-69.34463224819329,-69.47438956857543,0.0007548502850867819
high,43.67,-69.33484534356442,-69.34489393625222,-69.4744860909167,0.0007523383064268327
high,43.68000000000001,-69.33514002988896,-69.34515541942147,-69.47458267247377,0.0007498346870891373
high,43.690000000000005,-69.33543440139879,-69.34541669795931,-69.47467931308408,0.0007473393992556801
high,43.7,-69.33572845871745,-69.34567777212365,-69.47477601258528,0.0007448524152010158
high,43.71000000000001,-69.33602220246699,-69.3459386421721,-69.47487277081531,0.0007423737072919594
high,43.72,-69.33631563326796,-69.34619930836196,-69.47496958761238,0.0007399032479872901
high,43.730000000000004,-69.33660875173936,-69.3464597709502,-69.475066462815,0.0007374410098374317
high,43.74,-69.33690155849868,-69.34672003019352,-69.47516339626198,0.0007349869654841594
high,43.75000000000001,-69.3371940541619,-69.34698008634827,-69.47526038779233,0.0007325410876602856
high,43.76,-69.3374862393435,-69.34723993967046,-69.47535743724544,0.0007301033491893686
high,43.77,-69.33777811465646,-69.34749959041582,-69.47545454446092,0.000727673722985397
high,43.78000000000001,-69.33806968071225,-69.3477590388398,-69.47555170927863,0.0007252521820524999
high,43.79,-69.33836093812084,-69.34801828519748,-69.47564893153877,0.0007228386994846446
high,43.800000000000004,-69.33865188749076,-69.34827732974365,-69.4757462110818,0.00072043324846533
high,43.81,-69.33894252942898,-69.34853617273278,-69.47584354774841,0.0007180358022673003
high,43.82000000000001,-69.33923286454105,-69.34879481441904,-69.47594094137963,0.0007156463342522368
high,43.83,-69.33952289343101,-69.34905325505628,-69.47603839181672,0.0007132648178704738
high,43.84,-69.33981261670142,-69.349311494898,-69.47613589890123,0.0007108912266606901
high,43.85000000000001,-69.34010203495339,-69.34956953419747,-69.47623346247501,0.000708525534249628
high,43.86000000000001,-69.34039114878658,-69.34982737320759,-69.47633108238016,0.0007061677143517927
high,43.870000000000005,-69.34067995879913,-69.35008501218097,-69.47642875845904,0.000703817740769158
high,43.88,-69.3409684655878,-69.3503424513699,-69.4765264905543,0.0007014755873908855
high,43.89000000000001,-69.34125666974785,-69.35059969102633,-69.47662427850887,0.000699141228193022
high,43.9,-69.34154457187307,-69.35085673140195,-69.47672212216595,0.0006968146372382212
high,43.910000000000004,-69.34183217255585,-69.3511135727481,-69.47682002136898,0.0006944957886754457
high,43.92,-69.3421194723871,-69.35137021531582,-69.47691797596173,0.0006921846567396914
high,43.93000000000001,-69.34240647195632,-69.35162665935587,-69.47701598578819,0.0006898812157516873
high,43.940000000000005,-69.34269317185155,-69.35188290511866,-69.47711405069265,0.0006875854401176219
high,43.95,-69.34297957265944,-69.35213895285426,-69.47721217051966,0.0006852973043288558
high,43.96000000000001,-69.34326567496517,-69.35239480281251,-69.47731034511405,0.0006830167829616315
high,43.97,-69.34355147935253,-69.35265045524288,-69.4774085743209,0.0006807438506768015
high,43.980000000000004,-69.34383698640386,-69.35290591039455,-69.47750685798557,0.0006784784822195364
high,43.99,-69.34412219670008,-69.35316116851641,-69.47760519595373,0.0006762206524190556
high,44.00000000000001,-69.34440711082077,-69.35341622985698,-69.47770358807122,0.0006739703361883347
high,44.01,-69.34469172934402,-69.35367109466453,-69.47780203418425,0.0006717275085238406
high,44.02,-69.34497605284653,-69.35392576318701,-69.47790053413922,0.0006694921445052395
high,44.03000000000001,-69.34526008190367,-69.35418023567203,-69.47799908778286,0.0006672642192951318
high,44.040000000000006,-69.34554381708935,-69.35443451236694,-69.47809769496213,0.0006650437081387713
high,44.050000000000004,-69.34582725897607,-69.3546885935187,-69.47819635552428,0.0006628305863637866
high,44.06,-69.34611040813499,-69.35494247937405,-69.47829506931679,0.000660624829379915
high,44.07000000000001,-69.34639326513584,-69.35519617017935,-69.47839383618744,0.0006584264126787199
high,44.08,-69.34667583054706,-69.3554496661807,-69.47849265598427,0.0006562353118333306
high,44.09,-69.34695810493558,-69.35570296762388,-69.47859152855558,0.0006540515024981564
high,44.1,-69.34724008886704,-69.35595607475435,-69.47869045374993,0.0006518749604086289
high,44.11000000000001,-69.34752178290574,-69.35620898781728,-69.47878943141616,0.0006497056613809226
high,44.120000000000005,-69.34780318761452,-69.3564617070575,-69.47888846140333,0.0006475435813116922
high,44.13,-69.34808430355493,-69.35671423271958,-69.47898754356083,0.0006453886961778089
high,44.14000000000001,-69.34836513128708,-69.35696656504773,-69.47908667773827,0.0006432409820360745
high,44.15,-69.34864567136987,-69.35721870428588,-69.47918586378552,0.000641100415022983
high,44.160000000000004,-69.34892592436071,-69.35747065067768,-69.47928510155272,0.0006389669713544308
high,44.17,-69.34920589081575,-69.35772240446641,-69.4793843908903,0.0006368406273254684
high,44.18000000000001,-69.3494855712897,-69.35797396589507,-69.4794837316489,0.0006347213593100271
high,44.190000000000005,-69.34976496633602,-69.35822533520638,-69.47958312367948,0.0006326091437606628
high,44.2,-69.35004407650679,-69.35847651264275,-69.47968256683319,0.0006305039572082951
high,44.21000000000001,-69.35032290235279,-69.35872749844624,-69.47978206096151,0.0006284057762619375
high,44.22,-69.35060144442342,-69.35897829285862,-69.47988160591616,0.0006263145776084489
high,44.230000000000004,-69.3508797032668,-69.35922889612141,-69.47998120154907,0.0006242303380122652
high,44.24,-69.35115767942968,-69.35947930847573,-69.48008084771249,0.0006221530343151493
high,44.25000000000001,-69.35143537345755,-69.35972953016247,-69.48018054425889,0.0006200826434359254
high,44.26,-69.35171278589452,-69.35997956142218,-69.48028029104103,0.0006180191423702313
high,44.27,-69.35198991728346,-69.36022940249511,-69.48038008791191,0.0006159625081902531
high,44.28000000000001,-69.35226676816588,-69.3604790536212,-69.4804799347248,0.0006139127180444817
high,44.290000000000006,-69.35254333908195,-69.36072851504011,-69.4805798313332,0.00061186974915745
high,44.300000000000004,-69.35281963057062,-69.36097778699116,-69.48067977759091,0.0006098335788294807
high,44.31,-69.35309564316952,-69.36122686971339,-69.48077977335194,0.0006078041844364402
high,44.32000000000001,-69.35337137741496,-69.36147576344554,-69.4808798184706,0.0006057815434294787
high,44.33,-69.35364683384196,-69.361724468426,-69.4809799128014,0.0006037656333347887
high,44.34,-69.35392201298427,-69.36197298489293,-69.48108005619918,0.0006017564317533453
high,44.35,-69.35419691537436,-69.36222131308413,-69.48118024851892,0.0005997539163606699
high,44.36000000000001,-69.35447154154339,-69.36246945323711,-69.48128048961604,0.0005977580649065677
high,44.370000000000005,-69.35474589202127,-69.36271740558908,-69.48138077934601,0.0005957688552148922
high,44.38,-69.35501996733664,-69.36296517037697,-69.48148111756467,0.0005937862651832938
high,44.39000000000001,-69.35529376801684,-69.36321274783734,-69.4815815041281,0.000591810272782972
high,44.4,-69.35556729458794,-69.36346013820652,-69.48168193889262,0.0005898408560584374
high,44.410000000000004,-69.3558405475748,-69.36370734172051,-69.4817824217148,0.0005878779931272586
high,44.42,-69.35611352750098,-69.36395435861499,-69.48188295245147,0.0005859216621798312
high,44.43000000000001,-69.35638623488879,-69.36420118912538,-69.48198353095971,0.000583971841479122
high,44.44,-69.35665867025924,-69.36444783348675,-69.48208415709682,0.000582028509360438
high,44.45,-69.35693083413216,-69.36469429193389,-69.48218483072044,0.0005800916442311783
high,44.46000000000001,-69.35720272702612,-69.36494056470127,-69.48228555168835,0.0005781612245705994
high,44.470000000000006,-69.35747434945846,-69.36518665202313,-69.48238631985866,0.0005762372289295769
high,44.480000000000004,-69.35774570194519,-69.3654325541333,-69.4824871350897,0.0005743196359303587
high,44.49,-69.35801678500117,-69.36567827126541,-69.48258799724005,0.0005724084242663385
high,44.50000000000001,-69.35828759914001,-69.36592380365272,-69.4826889061685,0.000570503572701809
high,44.51,-69.35855814487408,-69.36616915152823,-69.48278986173419,0.0005686050600717356
high,44.52,-69.35882842271452,-69.36641431512462,-69.48289086379643,0.0005667128652815117
high,44.53000000000001,-69.35909843317127,-69.36665929467424,-69.48299191221479,0.0005648269673067316
high,44.540000000000006,-69.35936817675302,-69.36690409040922,-69.4830930068491,0.0005629473451929566
high,44.550000000000004,-69.35963765396724,-69.36714870256132,-69.48319414755942,0.0005610739780554744
high,44.56,-69.3599068653202,-69.36739313136202,-69.48329533420606,0.0005592068450790775
high,44.57000000000001,-69.36017581131698,-69.3676373770425,-69.48339656664962,0.0005573459255178223
high,44.58,-69.36044449246141,-69.36788143983368,-69.48349784475087,0.000555491198694808
high,44.59,-69.36071290925614,-69.36812531996611,-69.48359916837089,0.0005536426440019375
high,44.6,-69.36098106220261,-69.3683690176701,-69.48370053737098,0.0005518002408996973
high,44.61000000000001,-69.36124895180109,-69.36861253317564,-69.48380195161268,0.0005499639689169198
high,44.620000000000005,-69.36151657855062,-69.36885586671242,-69.48390341095777,0.0005481338076505672
high,44.63,-69.36178394294905,-69.36909901850983,-69.4840049152683,0.0005463097367654953
high,44.64000000000001,-69.36205104549308,-69.36934198879695,-69.48410646440658,0.0005444917359942293
high,44.650000000000006,-69.36231788667817,-69.3695847778026,-69.48420805823507,0.0005426797851367436
high,44.660000000000004,-69.36258446699863,-69.36982738575526,-69.48430969661659,0.0005408738640602306
high,44.67,-69.36285078694758,-69.37006981288316,-69.48441137941413,0.0005390739526988837
high,44.68000000000001,-69.363116847017,-69.37031205941419,-69.48451310649091,0.0005372800310536664
high,44.69,-69.36338264769766,-69.37055412557596,-69.48461487771047,0.0005354920791921014
high,44.7,-69.36364818947915,-69.3707960115958,-69.48471669293653,0.0005337100772480357
high,44.71000000000001,-69.36391347284994,-69.37103771770073,-69.48481855203306,0.0005319340054214304
high,44.720000000000006,-69.36417849829725,-69.37127924411743,-69.4849204548643,0.0005301638439781365
high,44.730000000000004,-69.36444326630726,-69.37152059107235,-69.48502240129467,0.0005283995732496727
high,44.74,-69.36470777736491,-69.37176175879164,-69.48512439118888,0.0005266411736330173
high,44.75000000000001,-69.36497203195404,-69.3720027475011,-69.48522642441188,0.0005248886255903731
high,44.76,-69.36523603055726,-69.37224355742632,-69.48532850082884,0.0005231419096489708
high,44.77,-69.3654997736561,-69.37248418879248,-69.48543062030518,0.0005214010064008347
high,44.78,-69.3657632617309,-69.37272464182456,-69.48553278270656,0.0005196658965025793
high,44.790000000000006,-69.3660264952609,-69.37296491674722,-69.48563498789886,0.000517936560675186
high,44.800000000000004,-69.36628947472418,-69.37320501378483,-69.48573723574823,0.0005162129797037946
high,44.81,-69.36655220059774,-69.37344493316144,-69.48583952612103,0.0005144951344374901
high,44.82000000000001,-69.3668146733573,-69.37368467510083,-69.48594185888386,0.0005127830057890829
high,44.83,-69.36707689347763,-69.37392423982647,-69.48604423390357,0.0005110765747349053
high,44.84,-69.36733886143222,-69.37416362756154,-69.48614665104725,0.0005093758223145931
high,44.85,-69.36760057769354,-69.37440283852897,-69.4862491101822,0.0005076807296308814
high,44.86000000000001,-69.36786204273292,-69.37464187295134,-69.48635161117598,0.0005059912778493875
high,44.870000000000005,-69.36812325702051,-69.37488073105094,-69.48645415389636,0.0005043074481984079
high,44.88,-69.36838422102544,-69.3751194130498,-69.48655673821138,0.0005026292219687095
high,44.89000000000001,-69.36864493521564,-69.37535791916964,-69.48665936398929,0.0005009565805133144
high,44.900000000000006,-69.36890540005801,-69.3755962496319,-69.48676203109859,0.0004992895052473019
high,44.910000000000004,-69.36916561601826,-69.37583440465771,-69.486864739408,0.0004976279776475948
high,44.92,-69.36942558356105,-69.3760723844679,-69.48696748878649,0.0004959719792527596
high,44.93000000000001,-69.36968530314995,-69.37631018928306,-69.48707027910324,0.0004943214916627957
high,44.94,-69.36994477524743,-69.37654781932343,-69.48717311022766,0.0004926764965389369
high,44.95,-69.37020400031483,-69.37678527480904,-69.48727598202943,0.0004910369756034398
high,44.96000000000001,-69.37046297881238,-69.3770225559595,-69.48737889437845,0.0004894029106393909
high,44.970000000000006,-69.37072171119934,-69.37725966299422,-69.48748184714482,0.0004877742834904962
high,44.980000000000004,-69.37098019793372,-69.37749659613233,-69.48758484019889,0.00048615107606087986
high,44.99,-69.3712384394726,-69.37773335559264,-69.48768787341126,0.0004845332703148889
high,45.00000000000001,-69.37149643627187,-69.37796994159365,-69.48779094665275,0.00048292084827688544
high,45.01,-69.37175418878638,-69.3782063543536,-69.48789405979439,0.0004813137920310542
high,45.02,-69.37201169746994,-69.37844259409046,-69.48799721270744,0.0004797120837211957
high,45.03,-69.37226896277524,-69.37867866102187,-69.48810040526345,0.00047811570555053774
high,45.040000000000006,-69.37252598515393,-69.37891455536518,-69.48820363733414,0.00047652463978152624
high,45.050000000000004,-69.37278276505657,-69.3791502773375,-69.48830690879146,0.00047493886873563687
high,45.06,-69.37303930293268,-69.3793858271556,-69.48841021950761,0.00047335837479317615
high,45.07000000000001,-69.3732955992307,-69.37962120503599,-69.48851356935499,0.00047178314039308136
high,45.080000000000005,-69.37355165439806,-69.37985641119491,-69.48861695820628,0.00047021314803273535
high,45.09,-69.37380746888104,-69.38009144584822,-69.48872038593433,0.00046864838026775967
high,45.1,-69.37406304312499,-69.38032630921163,-69.48882385241227,0.0004670888197118316
high,45.11000000000001,-69.3743183775741,-69.38056100150044,-69.48892735751343,0.00046553444903648267
high,45.12,-69.3745734726716,-69.38079552292977,-69.48903090111133,0.00046398525097091336
high,45.13,-69.3748283288596,-69.38102987371438,-69.48913448307978,0.0004624412083017941
high,45.14000000000001,-69.37508294657924,-69.38126405406874,-69.48923810329279,0.00046090230387307944
high,45.150000000000006,-69.37533732627058,-69.38149806420707,-69.48934176162459,0.00045936852058581803
high,45.160000000000004,-69.37559146837265,-69.38173190434331,-69.48944545794963,0.000457839841397955
high,45.17,-69.37584537332346,-69.3819655746911,-69.48954919214262,0.00045631624932415183
high,45.18000000000001,-69.37609904155998,-69.38219907546373,-69.48965296407845,0.00045479772743559055
high,45.19,-69.37635247351814,-69.38243240687434,-69.48975677363222,0.00045328425885979165
high,45.2,-69.3766056696329,-69.38266556913568,-69.48986062067934,0.0004517758267804205
high,45.21000000000001,-69.37685863033813,-69.38289856246024,-69.48996450509537,0.0004502724144371051
high,45.220000000000006,-69.37711135606672,-69.38313138706026,-69.49006842675611,0.00044877400512525085
high,45.230000000000004,-69.37736384725054,-69.38336404314764,-69.49017238553758,0.00044728058219584756
high,45.24,-69.37761610432042,-69.38359653093404,-69.49027638131604,0.00044579212905529334
high,45.25000000000001,-69.37786812770624,-69.3838288506308,-69.49038041396796,0.00044430862916520304
high,45.260000000000005,-69.37811991783678,-69.38406100244903,-69.49048448337001,0.00044283006604223083
high,45.27,-69.37837147513989,-69.38429298659948,-69.49058858939914,0.00044135642325788095
high,45.28,-69.3786228000424,-69.38452480329272,-69.49069273193244,0.0004398876844383309
high,45.290000000000006,-69.37887389297013,-69.38475645273893,-69.4907969108473,0.0004384238332642431
high,45.300000000000004,-69.3791247543479,-69.38498793514806,-69.49090112602127,0.00043696485347059175
high,45.31,-69.37937538459954,-69.3852192507298,-69.49100537733214,0.0004355107288464753
high,45.32000000000001,-69.37962578414792,-69.38545039969353,-69.49110966465796,0.00043406144323493694
high,45.330000000000005,-69.37987595341482,-69.38568138224834,-69.49121398787692,0.00043261698053278976
high,45.34,-69.38012589282114,-69.38591219860304,-69.49131834686749,0.00043117732469043126
high,45.35,-69.38037560278677,-69.38614284896617,-69.49142274150834,0.0004297424597116741
high,45.36000000000001,-69.38062508373058,-69.38637333354602,-69.49152717167836,0.000428312369653555
high,45.37,-69.38087433607049,-69.38660365255053,-69.49163163725666,0.0004268870386261733
high,45.38,-69.38112336022344,-69.38683380618741,-69.49173613812256,0.00042546645079250087
high,45.39000000000001,-69.3813721566054,-69.38706379466409,-69.49184067415561,0.0004240505903682144
high,45.400000000000006,-69.38162072563132,-69.38729361818768,-69.49194524523554,0.00042263944162151767
high,45.410000000000004,-69.38186906771529,-69.38752327696507,-69.49204985124236,0.0004212329888729634
high,45.42,-69.3821171832703,-69.3877527712028,-69.49215449205623,0.0004198312164952873
high,45.43000000000001,-69.38236507270847,-69.3879821011072,-69.49225916755758,0.0004184341089132241
high,45.44,-69.38261273644092,-69.38821126688426,-69.49236387762701,0.0004170416506033434
high,45.45,-69.38286017487782,-69.38844026873973,-69.49246862214538,0.00041565382609387027
high,45.46,-69.38310738842841,-69.3886691068791,-69.49257340099372,0.0004142706199645196
high,45.470000000000006,-69.38335437750091,-69.38889778150754,-69.49267821405331,0.00041289201684631887
high,45.480000000000004,-69.38360114250266,-69.38912629282997,-69.49278306120563,0.00041151800142144124
high,45.49,-69.38384768383999,-69.38935464105099,-69.49288794233237,0.0004101485584230368
high,45.50000000000001,-69.38409400191831,-69.38958282637498,-69.49299285731543,0.00040878367263505607
high,45.510000000000005,-69.38434009714213,-69.38981084900598,-69.49309780603694,0.00040742332889208866
high,45.52,-69.38458596991495,-69.39003870914784,-69.49320278837924,0.0004060675120791886
high,45.53,-69.38483162063935,-69.39026640700403,-69.49330780422487,0.0004047162071317124
high,45.540000000000006,-69.38507704971694,-69.39049394277782,-69.49341285345658,0.00040336939903514503
high,45.550000000000004,-69.38532225754851,-69.39072131667218,-69.49351793595734,0.0004020270728249384
high,45.56,-69.38556724453376,-69.3909485288898,-69.49362305161033,0.00040068921358634503
high,45.57000000000001,-69.38581201107162,-69.3911755796331,-69.49372820029896,0.00039935580645424654
high,45.580000000000005,-69.38605655755998,-69.39140246910424,-69.49383338190682,0.00039802683661299573
high,45.59,-69.38630088439584,-69.39162919750505,-69.49393859631773,0.00039670228929624595
high,45.6,-69.38654499197528,-69.39185576503715,-69.49404384341571,0.0003953821497867925
high,45.61000000000001,-69.3867888806935,-69.39208217190188,-69.49414912308498,0.00039406640341640373
high,45.62,-69.38703255094467,-69.39230841830023,-69.49425443521001,0.0003927550355656634
high,45.63,-69.38727600312215,-69.39253450443302,-69.49435977967543,0.000391448031663802
high,45.64000000000001,-69.38751923761838,-69.39276043050072,-69.49446515636612,0.0003901453771885425
high,45.650000000000006,-69.38776225482484,-69.39298619670356,-69.49457056516712,0.00038884705766593306
high,45.660000000000004,-69.38800505513211,-69.3932118032415,-69.49467600596374,0.00038755305867018634
high,45.67,-69.38824763892991,-69.39343725031422,-69.49478147864144,0.00038626336582352373
high,45.68000000000001,-69.388490006607,-69.39366253812109,-69.49488698308592,0.0003849779647960096
high,45.690000000000005,-69.38873215855128,-69.39388766686129,-69.49499251918309,0.0003836968413053996
high,45.7,-69.38897409514973,-69.39411263673365,-69.49509808681906,0.00038241998111697315
high,45.71,-69.38921581678845,-69.39433744793678,-69.49520368588014,0.0003811473700433831
high,45.720000000000006,-69.38945732385264,-69.39456210066898,-69.49530931625281,0.00037987899394449187
high,45.730000000000004,-69.38969861672662,-69.39478659512831,-69.49541497782386,0.0003786148387272194
high,45.74,-69.38993969579376,-69.39501093151253,-69.49552067048018,0.0003773548903453841
high,45.75000000000001,-69.39018056143662,-69.39523511001916,-69.49562639410891,0.0003760991347995448
high,45.760000000000005,-69.39042121403686,-69.39545913084544,-69.4957321485974,0.0003748475581368517
high,45.77,-69.39066165397522,-69.3956829941883,-69.49583793383319,0.00037360014645088254
high,45.78,-69.39090188163159,-69.39590670024447,-69.49594374970403,0.00037235688588149605
