target,target_family,regime,model,predictors,n_rows,in_sample_r2,in_sample_mae,in_sample_rmse,cv_r2,cv_mae,cv_rmse,cv_note,coefficients,coefficient_signs,method
residual,divider_residual,active_nonlinear_challenge,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,47,0.6929032916023397,0.02076665255463321,0.027327104723255287,0.6706605084114686,0.021570103245439978,0.028299446783042463,5_fold_seed_202608_descriptive,intercept=-0.0894570878; log10_Zin_Mohm=0.0261747641; transfer_gain=-1.23296491,log10_Zin_Mohm:positive; transfer_gain:negative,ordinary_least_squares_descriptive
residual,divider_residual,baseline_reference_targets,SMI_linear,SMI,3,0.8682171287033036,0.04053049369802448,0.04776322220398662,-37.02352784744812,0.5434626887012411,0.8113165568394745,leave_one_out_descriptive,intercept=-0.0613714627; SMI=-0.205849555,SMI:negative,ordinary_least_squares_descriptive
residual,divider_residual,baseline_reference_targets,Gamma_divider_linear,Gamma_divider,3,0.9200699688857064,0.03274717316749728,0.03719796021849767,-4.206222733779289,0.22966469139417955,0.3002102434889287,leave_one_out_descriptive,intercept=-0.558597824; Gamma_divider=0.514934684,Gamma_divider:positive,ordinary_least_squares_descriptive
residual,divider_residual,baseline_reference_targets,log10_R_neck_linear,log10_R_neck_Mohm,3,0.9912783108295486,0.011583637038369657,0.012287525640318616,0.8820459629088347,0.04346806436915752,0.04518773148581091,leave_one_out_descriptive,intercept=0.016648902; log10_R_neck_Mohm=-0.147440645,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,baseline_reference_targets,log10_R_in_d_linear,log10_R_in_d_Mohm,3,0.0,0.11201016361129572,0.13157219942136603,-1.2500000000000004,0.1680152454169436,0.19735829913204905,leave_one_out_descriptive,intercept=-0.0283410953; log10_R_in_d_Mohm=-0.061211887,log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_matched_baseline_comparisons,SMI_linear,SMI,27,0.2619882008402735,0.02213933744423133,0.027058258547683758,0.14328370472654572,0.02391494221269424,0.02915323163998633,leave_one_out_descriptive,intercept=0.0594771078; SMI=-1.18477847,SMI:negative,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_matched_baseline_comparisons,Gamma_divider_linear,Gamma_divider,27,0.26152290286508817,0.02218473293249282,0.02706678698117888,0.14065182174627233,0.02398261475542882,0.029197977524233133,leave_one_out_descriptive,intercept=-1.2566578; Gamma_divider=1.31949583,Gamma_divider:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_matched_baseline_comparisons,log10_R_neck_linear,log10_R_neck_Mohm,27,0.0010106740379278722,0.02899891570390042,0.03148100682795951,-0.22287416900956014,0.031671102528319235,0.03483044918604246,leave_one_out_descriptive,intercept=-0.0108211184; log10_R_neck_Mohm=0.0105142198,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_matched_baseline_comparisons,log10_R_in_d_linear,log10_R_in_d_Mohm,27,0.9536038745691285,0.005102094170143755,0.006784362524687021,0.9448234899159518,0.005537584917254435,0.00739852768983588,leave_one_out_descriptive,intercept=-1.2841637; log10_R_in_d_Mohm=0.498925982,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_matched_baseline_comparisons,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,27,0.9546223933520799,0.004934178650991733,0.006709481854209489,0.9283184866002616,0.0058929159948076385,0.008432799461180297,leave_one_out_descriptive,intercept=-1.29732745; log10_R_neck_Mohm=0.0105549462; log10_R_in_d_Mohm=0.498928038,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_matched_baseline_comparisons,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,27,0.9546505279663149,0.004943396789299322,0.00670740155550744,0.9263662268649642,0.005929813061175883,0.008546862499699732,leave_one_out_descriptive,intercept=-0.23121588; R_neck_Mohm=0.00023828278; R_in_d_Mohm=0.000599153009,R_neck_Mohm:positive; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_mechanistic_decomposition,SMI_linear,SMI,8,0.9956428218793992,0.00028698924903151294,0.00036808752262323247,0.9863707058582817,0.0004639451954108389,0.0006510061947101986,leave_one_out_descriptive,intercept=-0.00806582075; SMI=-0.572237097,SMI:negative,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_mechanistic_decomposition,Gamma_divider_linear,Gamma_divider,8,0.995643191144311,0.0002869794207687477,0.0003680719248346242,0.9863720408891198,0.00046392687519787156,0.0006509743099104113,leave_one_out_descriptive,intercept=-0.654373924; Gamma_divider=0.648632924,Gamma_divider:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenario_uncertainty,SMI_linear,SMI,72,0.9913974726993179,0.0007402806954749921,0.0010387164703644983,0.9905598448609315,0.0007705599934432269,0.0010881118852221902,5_fold_seed_202608_descriptive,intercept=-0.00728972794; SMI=-0.575474156,SMI:negative,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenario_uncertainty,Gamma_divider_linear,Gamma_divider,72,0.993462880896155,0.0006261791341490817,0.0009054765076272251,0.9928951619345044,0.0006512103008200587,0.0009439762769871521,5_fold_seed_202608_descriptive,intercept=-0.659819341; Gamma_divider=0.65486324,Gamma_divider:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenario_uncertainty,log10_R_neck_linear,log10_R_neck_Mohm,72,0.9815095500406965,0.0011845213886022173,0.001522852105580342,0.9796249494973861,0.001240645590216281,0.0015985761720629153,5_fold_seed_202608_descriptive,intercept=0.0587789782; log10_R_neck_Mohm=-0.080643534,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenario_uncertainty,log10_R_in_d_linear,log10_R_in_d_Mohm,72,0.03671853928515656,0.009112071596236553,0.010991591745088765,-0.09077030842669598,0.009564690197485036,0.01169635771593556,5_fold_seed_202608_descriptive,intercept=-251.819147; log10_R_in_d_Mohm=101.064468,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenario_uncertainty,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,72,0.9815133100802205,0.0011839249438308115,0.00152269726145152,0.9784844572345807,0.0012613746425053276,0.0016427071273267032,5_fold_seed_202608_descriptive,intercept=-2.53712968; log10_R_neck_Mohm=-0.0806127382; log10_R_in_d_Mohm=1.04199263,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenario_uncertainty,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,72,0.9915826425986197,0.0007212579853479966,0.0010274764395984228,0.9905062189715809,0.000756315456630619,0.001091198081046676,5_fold_seed_202608_descriptive,intercept=3.10932596; R_neck_Mohm=-0.00186212385; R_in_d_Mohm=-0.0100557314,R_neck_Mohm:negative; R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenario_uncertainty,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,72,0.08422955770718543,0.008989328693630687,0.010717100399286287,-0.1468207134116979,0.00986710916292354,0.01199310821740599,5_fold_seed_202608_descriptive,intercept=69897833.4; log10_Zin_Mohm=-56855814.6; transfer_gain=666470493,log10_Zin_Mohm:negative; transfer_gain:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenario_uncertainty,dynamic_plus_transfer_gain_OLS,dynamic_SMI_abs;transfer_gain,72,0.9915815100460676,0.0007212896810904716,0.0010275455605747662,0.990504168820394,0.0007563929877467614,0.001091315895027871,5_fold_seed_202608_descriptive,intercept=21.3478178; dynamic_SMI_abs=-0.309304996; transfer_gain=-252.601312,dynamic_SMI_abs:negative; transfer_gain:negative,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenario_uncertainty,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,72,0.9863455361385721,0.0009920217457410133,0.0013086433857102564,0.9836886730891095,0.0010554871399408405,0.001430304925563059,5_fold_seed_202608_descriptive,intercept=-9.65239371; log10_R_neck_Mohm=-0.0817975747; log10_R_in_d_Mohm=3.89719789; synaptic_conductance_scale=0.00333735546,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive; synaptic_conductance_scale:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenarios,SMI_linear,SMI,27,0.2619882008402735,0.02213933744423133,0.027058258547683758,0.14328370472654572,0.02391494221269424,0.02915323163998633,leave_one_out_descriptive,intercept=0.0594771078; SMI=-1.18477847,SMI:negative,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenarios,Gamma_divider_linear,Gamma_divider,27,0.26152290286508817,0.02218473293249282,0.02706678698117888,0.14065182174627233,0.02398261475542882,0.029197977524233133,leave_one_out_descriptive,intercept=-1.2566578; Gamma_divider=1.31949583,Gamma_divider:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenarios,log10_R_neck_linear,log10_R_neck_Mohm,27,0.0010106740379278722,0.02899891570390042,0.03148100682795951,-0.22287416900956014,0.031671102528319235,0.03483044918604246,leave_one_out_descriptive,intercept=-0.0108211184; log10_R_neck_Mohm=0.0105142198,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenarios,log10_R_in_d_linear,log10_R_in_d_Mohm,27,0.9536038745691285,0.005102094170143755,0.006784362524687021,0.9448234899159518,0.005537584917254435,0.00739852768983588,leave_one_out_descriptive,intercept=-1.2841637; log10_R_in_d_Mohm=0.498925982,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenarios,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,27,0.9546223933520799,0.004934178650991733,0.006709481854209489,0.9283184866002616,0.0058929159948076385,0.008432799461180297,leave_one_out_descriptive,intercept=-1.29732745; log10_R_neck_Mohm=0.0105549462; log10_R_in_d_Mohm=0.498928038,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenarios,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,27,0.9546505279663149,0.004943396789299322,0.00670740155550744,0.9263662268649642,0.005929813061175883,0.008546862499699732,leave_one_out_descriptive,intercept=-0.23121588; R_neck_Mohm=0.00023828278; R_in_d_Mohm=0.000599153009,R_neck_Mohm:positive; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenarios,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,27,0.9558365406672473,0.004829219735129233,0.006619112032062165,0.9418892068642525,0.005524013727432473,0.007592706129271282,leave_one_out_descriptive,intercept=447.428837; log10_Zin_Mohm=-165.119747; transfer_gain=-956.247042,log10_Zin_Mohm:negative; transfer_gain:negative,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenarios,dynamic_plus_transfer_gain_OLS,dynamic_SMI_abs;transfer_gain,27,0.95381175631849,0.005110957344750851,0.006769146507416923,0.9206326335310321,0.006208397590233707,0.008873381923509834,leave_one_out_descriptive,intercept=0.121606672; dynamic_SMI_abs=-0.0210041359; transfer_gain=-1.89885731,dynamic_SMI_abs:negative; transfer_gain:negative,ordinary_least_squares_descriptive
residual,divider_residual,exploratory_scenarios,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,27,0.9546442032616487,0.0049241593027783285,0.006707869266078254,0.9213908344135462,0.006171498846460396,0.008830896256595212,leave_one_out_descriptive,intercept=-1.29683863; log10_R_neck_Mohm=0.0108788014; log10_R_in_d_Mohm=0.498927857; synaptic_conductance_scale=-0.00080691427,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:positive; synaptic_conductance_scale:negative,ordinary_least_squares_descriptive
residual,divider_residual,fixed_load_geometry_sweep,SMI_linear,SMI,400,0.19155682248323236,0.11246141314341446,0.12973799761537771,0.16788297461078228,0.11317529288058394,0.13162386658424452,5_fold_seed_202608_descriptive,intercept=-0.142005615; SMI=-0.118099361,SMI:negative,ordinary_least_squares_descriptive
residual,divider_residual,fixed_load_geometry_sweep,Gamma_divider_linear,Gamma_divider,400,0.5175166365535679,0.0811141586548205,0.10022674171115005,0.5126131033149803,0.08115368900797282,0.10073476208842407,5_fold_seed_202608_descriptive,intercept=-0.667546942; Gamma_divider=0.587428905,Gamma_divider:positive,ordinary_least_squares_descriptive
residual,divider_residual,fixed_load_geometry_sweep,log10_R_neck_linear,log10_R_neck_Mohm,400,0.7101149661763566,0.06232304001038551,0.07768824981395922,0.708446957271718,0.06241753148222874,0.07791143970480047,5_fold_seed_202608_descriptive,intercept=0.0739472698; log10_R_neck_Mohm=-0.204613749,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,fixed_load_geometry_sweep,log10_R_in_d_linear,log10_R_in_d_Mohm,400,-2.220446049250313e-16,0.12957072353436638,0.144292062269468,-0.0041644768391786435,0.12971493836079995,0.14459220059004915,5_fold_seed_202608_descriptive,intercept=-0.0314108266; log10_R_in_d_Mohm=-0.067841978,log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,fixed_load_geometry_sweep,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,400,0.7101149661763567,0.06232304001038546,0.07768824981395922,0.708446957271718,0.06241753148222877,0.07791143970480045,5_fold_seed_202608_descriptive,intercept=0.0130536885; log10_R_neck_Mohm=-0.204613749; log10_R_in_d_Mohm=0.0281937199,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,fixed_load_geometry_sweep,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,400,0.19155682248323236,0.11246141314341448,0.12973799761537771,0.1678829746107825,0.11317529288058392,0.13162386658424452,5_fold_seed_202608_descriptive,intercept=-6.80188082e-06; R_neck_Mohm=-0.000817371891; R_in_d_Mohm=-0.00098278126,R_neck_Mohm:negative; R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,global_uncertainty_N96,SMI_linear,SMI,192,0.35904841050569114,0.017269728177028862,0.020882537648559574,0.3419265319454634,0.017440168478642448,0.02115961928293513,5_fold_seed_202608_descriptive,intercept=-0.0296457738; SMI=-0.311880888,SMI:negative,ordinary_least_squares_descriptive
residual,divider_residual,global_uncertainty_N96,Gamma_divider_linear,Gamma_divider,192,0.36499042735969467,0.017167033308948487,0.020785515253856385,0.34768838051463413,0.01733424016628076,0.021066782714407907,5_fold_seed_202608_descriptive,intercept=-0.41685264; Gamma_divider=0.390659936,Gamma_divider:positive,ordinary_least_squares_descriptive
residual,divider_residual,global_uncertainty_N96,log10_R_neck_linear,log10_R_neck_Mohm,192,0.692970634870141,0.01207106298508757,0.014453086966521924,0.6835893478187522,0.01220766872380373,0.014672232710788496,5_fold_seed_202608_descriptive,intercept=0.0776535775; log10_R_neck_Mohm=-0.0974956328,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,global_uncertainty_N96,log10_R_in_d_linear,log10_R_in_d_Mohm,192,0.21480292126003997,0.017790935665569607,0.02311319568461263,0.19149228664910212,0.018050152009654197,0.023453774345490334,5_fold_seed_202608_descriptive,intercept=0.316967508; log10_R_in_d_Mohm=-0.149812037,log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,global_uncertainty_N96,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,192,0.9396957951092362,0.004783856939151927,0.0064053734667069255,0.9347190358885067,0.004930573926467943,0.0066644442372742465,5_fold_seed_202608_descriptive,intercept=0.482514079; log10_R_neck_Mohm=-0.0997937309; log10_R_in_d_Mohm=-0.160683741,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,global_uncertainty_N96,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,192,0.941848314690923,0.004887864606851602,0.00629001688743125,0.9404562536431449,0.0049463227120236505,0.0063648582582978164,5_fold_seed_202608_descriptive,intercept=0.0540321069; R_neck_Mohm=-0.00155562055; R_in_d_Mohm=-0.000212985568,R_neck_Mohm:negative; R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,global_uncertainty_N96,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,192,0.07268737190481778,0.02001231345864841,0.0251179242070642,0.03925160473887934,0.020331794326488947,0.025566748098179035,5_fold_seed_202608_descriptive,intercept=-5.23116912; log10_Zin_Mohm=2.34028037; transfer_gain=-0.249523333,log10_Zin_Mohm:positive; transfer_gain:negative,ordinary_least_squares_descriptive
residual,divider_residual,global_uncertainty_N96,dynamic_plus_transfer_gain_OLS,dynamic_SMI_abs;transfer_gain,192,0.700241781262536,0.01145576042441141,0.014280920723650543,0.6902602938444732,0.01161172064192556,0.014516740036492505,5_fold_seed_202608_descriptive,intercept=-0.0238014645; dynamic_SMI_abs=-0.251338801; transfer_gain=0.0964018775,dynamic_SMI_abs:negative; transfer_gain:positive,ordinary_least_squares_descriptive
residual,divider_residual,global_uncertainty_N96,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,192,0.9429617807406045,0.00475645662190777,0.006229506420549663,0.9377772974076306,0.004919782594590547,0.006506464938238972,5_fold_seed_202608_descriptive,intercept=0.478552919; log10_R_neck_Mohm=-0.099614054; log10_R_in_d_Mohm=-0.160715204; synaptic_conductance_scale=0.00350368916,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:negative; synaptic_conductance_scale:positive,ordinary_least_squares_descriptive
residual,divider_residual,matched_neck_heterogeneous_load,SMI_linear,SMI,30,0.908213711293169,0.03097041927251753,0.03663631252725924,0.8578651843162353,0.03598710264244666,0.04559036670951117,5_fold_seed_202608_descriptive,intercept=-0.525626222; SMI=0.147495344,SMI:positive,ordinary_least_squares_descriptive
residual,divider_residual,matched_neck_heterogeneous_load,Gamma_divider_linear,Gamma_divider,30,0.9995479803873948,0.0020745327015478316,0.0025709965243974563,0.9993611651657094,0.0023803583410512952,0.003056448938481777,5_fold_seed_202608_descriptive,intercept=0.0847290841; Gamma_divider=-0.835220673,Gamma_divider:negative,ordinary_least_squares_descriptive
residual,divider_residual,matched_neck_heterogeneous_load,log10_R_neck_linear,log10_R_neck_Mohm,30,0.0,0.10339965989868707,0.12092688062840472,-0.1338320062221252,0.11017275612937218,0.12876481442843263,5_fold_seed_202608_descriptive,intercept=-0.0756071726; log10_R_neck_Mohm=-0.151214345,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,matched_neck_heterogeneous_load,log10_R_in_d_linear,log10_R_in_d_Mohm,30,0.998031096560714,0.0036571544985717196,0.005365807139240121,0.9970114969092584,0.004354855841718352,0.00661073433909961,5_fold_seed_202608_descriptive,intercept=0.571043221; log10_R_in_d_Mohm=-0.452939916,log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,matched_neck_heterogeneous_load,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,30,0.998031096560714,0.0036571544985716815,0.00536580713924012,0.9970114969092584,0.004354855841718261,0.006610734339099636,5_fold_seed_202608_descriptive,intercept=0.114208644; log10_R_neck_Mohm=0.228417288; log10_R_in_d_Mohm=-0.452939916,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,matched_neck_heterogeneous_load,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,30,0.9589586418153365,0.020888321307409245,0.024498173857932945,0.9485952541678013,0.023388993394643686,0.027417285739937333,5_fold_seed_202608_descriptive,intercept=-1.16077871e-05; R_neck_Mohm=-0.00116077871; R_in_d_Mohm=-0.0018065954,R_neck_Mohm:negative; R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,passive_morphology_challenge,SMI_linear,SMI,24,0.14515021105760828,0.05305225380107714,0.07921038788631815,-0.010015577829876943,0.05793113280853104,0.08609962732509308,leave_one_out_descriptive,intercept=-0.0757005197; SMI=-0.137624779,SMI:negative,ordinary_least_squares_descriptive
residual,divider_residual,passive_morphology_challenge,Gamma_divider_linear,Gamma_divider,24,0.18372702311435862,0.05133729429787757,0.07740249236165546,0.022397316235205578,0.05623950474968384,0.08470682976772201,leave_one_out_descriptive,intercept=-0.378729595; Gamma_divider=0.339693013,Gamma_divider:positive,ordinary_least_squares_descriptive
residual,divider_residual,passive_morphology_challenge,log10_R_neck_linear,log10_R_neck_Mohm,24,0.0011647137368141491,0.058123930286973664,0.0856217645501296,-0.1338612291072392,0.06260270715554483,0.09122569659581377,leave_one_out_descriptive,intercept=-0.160734918; log10_R_neck_Mohm=0.0126175136,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,passive_morphology_challenge,log10_R_in_d_linear,log10_R_in_d_Mohm,24,0.6195970061453893,0.03837445279118897,0.05283956075237322,0.43371649771896637,0.04401600424749392,0.06446948341441303,leave_one_out_descriptive,intercept=-1.33415018; log10_R_in_d_Mohm=0.467816564,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,passive_morphology_challenge,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,24,0.6662033376891645,0.03442760348370332,0.04949692628665219,0.47491956123831724,0.041275749633620136,0.06207977801908501,leave_one_out_descriptive,intercept=-1.26113544; log10_R_neck_Mohm=-0.083797078; log10_R_in_d_Mohm=0.508846283,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,passive_morphology_challenge,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,24,0.49405955873488505,0.040987892365451986,0.060937822743525716,0.274998764196682,0.04844284631309392,0.0729468611099337,leave_one_out_descriptive,intercept=-0.307057453; R_neck_Mohm=-0.000179719308; R_in_d_Mohm=0.000520479686,R_neck_Mohm:negative; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
residual,divider_residual,passive_morphology_challenge,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,24,0.913465038867947,0.020802102589987725,0.025201885672258853,-0.286930305344838,0.04157188102811336,0.09718847097248655,leave_one_out_descriptive,intercept=-0.550039984; log10_Zin_Mohm=0.190604011; transfer_gain=-0.260238507,log10_Zin_Mohm:positive; transfer_gain:negative,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N192,SMI_linear,SMI,384,0.37691223569643817,0.017970074655546477,0.0224342840895291,0.3658561681672392,0.01809926618166315,0.02263244584609192,5_fold_seed_202608_descriptive,intercept=-0.0271740881; SMI=-0.345206447,SMI:negative,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N192,Gamma_divider_linear,Gamma_divider,384,0.3881493476731859,0.017812743922299746,0.022231067499853898,0.37814081315649894,0.017932169546259025,0.022412155701466097,5_fold_seed_202608_descriptive,intercept=-0.458981359; Gamma_divider=0.435905647,Gamma_divider:positive,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N192,log10_R_neck_linear,log10_R_neck_Mohm,384,0.7033069342754243,0.012407770578946029,0.015480725206976645,0.6981828638957305,0.012543315828103488,0.015613833738547234,5_fold_seed_202608_descriptive,intercept=0.0823748883; log10_R_neck_Mohm=-0.101369663,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N192,log10_R_in_d_linear,log10_R_in_d_Mohm,384,0.26181208653742283,0.018900735636142047,0.02441861731213624,0.25918619701308576,0.018916959855525564,0.024462009833756973,5_fold_seed_202608_descriptive,intercept=0.392623608; log10_R_in_d_Mohm=-0.180323028,log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N192,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,384,0.9269579224440344,0.005379131997979021,0.0076811131433720805,0.9247871636479131,0.0054339953810070875,0.007794416106111478,5_fold_seed_202608_descriptive,intercept=0.495748238; log10_R_neck_Mohm=-0.0986894718; log10_R_in_d_Mohm=-0.166847072,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N192,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,384,0.9410991709769431,0.0050735413720656136,0.006897604794054825,0.9397152926806033,0.005110785832169735,0.006978164161167461,5_fold_seed_202608_descriptive,intercept=0.0550561499; R_neck_Mohm=-0.00154415186; R_in_d_Mohm=-0.000217366887,R_neck_Mohm:negative; R_in_d_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N192,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,384,0.06565056912024869,0.02160605444308179,0.027472125786092576,0.049618099153445505,0.021737628585279955,0.027706819925021355,5_fold_seed_202608_descriptive,intercept=-5.44922084; log10_Zin_Mohm=2.44229711; transfer_gain=-0.353538815,log10_Zin_Mohm:positive; transfer_gain:negative,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N192,dynamic_plus_transfer_gain_OLS,dynamic_SMI_abs;transfer_gain,384,0.7340194563336018,0.011518197493399399,0.014657588947223948,0.7291151280026991,0.011591134810747273,0.014792104951832691,5_fold_seed_202608_descriptive,intercept=-0.00307787498; dynamic_SMI_abs=-0.266391704; transfer_gain=-0.117733098,dynamic_SMI_abs:negative; transfer_gain:negative,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N192,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,384,0.9273760844251709,0.0053995197073980665,0.007659094603765056,0.9247443774771312,0.005486471967705323,0.007796632787597776,5_fold_seed_202608_descriptive,intercept=0.494840273; log10_R_neck_Mohm=-0.0987062624; log10_R_in_d_Mohm=-0.167065008; synaptic_conductance_scale=0.00136417709,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:negative; synaptic_conductance_scale:positive,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N384,SMI_linear,SMI,768,0.3125295708951683,0.0167102608875019,0.020779121285650258,0.302741173494669,0.016825560589183216,0.020926527923599277,5_fold_seed_202608_descriptive,intercept=-0.0313665541; SMI=-0.288444928,SMI:negative,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N384,Gamma_divider_linear,Gamma_divider,768,0.32623694220995725,0.01656509524713151,0.020570922333553777,0.31678923565317296,0.01666992068017939,0.020714646057556435,5_fold_seed_202608_descriptive,intercept=-0.392994085; Gamma_divider=0.36516273,Gamma_divider:positive,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N384,log10_R_neck_linear,log10_R_neck_Mohm,768,0.6643588709475711,0.011736912394133167,0.014519035048451822,0.6591277215203821,0.011810235918314751,0.014631741126337318,5_fold_seed_202608_descriptive,intercept=0.0733213347; log10_R_neck_Mohm=-0.0940301897,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
residual,divider_residual,progressive_uncertainty_N384,log10_R_in_d_linear,log10_R_in_d_Mohm,768,0.19324788595176323,0.018191525227427837,0.022509726748338232,0.18249600451445336,0.01830885872504014,0.02265922797639898,5_fold_seed_202608_descriptive,intercept=0.284577969; log10_R_in_d_Mohm=-0.136659474,log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
